"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"PBS","2020","PTNT_PSTCD","character","2602=80; 2612=80; 2609=79; 2607=75; 2601=74; 2605=72; 2608=72; 2618=68; 2603=66; 2613=66; 2616=65; 2604=64","2602; 2612; 2609; 2607; 2601; 2605; 2608; 2618; 2603; 2613; 2616; 2604; 2606; 2615; 2610; 2614; 2600; 2611; 2617; 2101; 2984; 2137; 2400; 2475; 2787; 2329; 2521; 2538; 2895; 4685","PTNT_PSTCD","Patient postcode","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","PTNT_SEX_CD","character","F=26453; M=21723","F; M","PTNT_SEX_CD","Patient sex","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","RGLTN24_IND","character","N=47680; Y=496","N; Y","RGLTN24_IND","Regulation 24 applicable indicator","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","RPT_ORDR_NMBR","integer","0 / 2 / 5 / 5 / 15","0; 1; 10; 15; 2; 3; 4; 5; 6; 7; 8; 9","RPT_ORDR_NMBR","Number of authorised prescription repeats","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","SPPLY_DT","Date","2020-01-01 to 2020-12-31","","SPPLY_DT","Date of supply","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","SRT_RPT_IND","character","N=29821; Y=18355","N; Y","SRT_RPT_IND","Repeat prescription indicator","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","STRMLND_ATHRTY_CD","character","S2436=8; S2471=8; S0615=7; S1372=7; S2495=7; S3870=7; S4596=7; S5581=7; S5980=7; S7712=7; S8434=7; S8457=7","S2436; S2471; S0615; S1372; S2495; S3870; S4596; S5581; S5980; S7712; S8434; S8457; S9100; S0178; S0356; S0546; S0636; S0784; S1078; S1344; S1497; S1514; S1597; S1920; S2158; S2245; S2318; S2347; S3769; S3927","STRMLND_ATHRTY_CD","Streamlined authority code","direct_plida_dataset_variable","official_pbs_restriction_concept_local_synthetic_code_values","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS API dictionary covers restrictions, prescribing rules and item restriction relationships; generated streamlined authority strings are local synthetic values and require exact public code-table validation.","Source supports the concept; value-domain equivalence is as described in the source summary.","Keep as source-supported concept but do not infer unsourced distributional calibration."
"PBS","2020","SYNTHETIC_AEUID","character","3723B0000CDE=49; 3723B00008FA=46; 3723B000115C=46; 3723B000133F=46; 3723B0000856=44; 3723B0000AB9=44; 3723B0000BCB=44; 3723B00011D9=44; 3723B00004D3=43; 3723B00009F0=43; 3723B00011F1=43; 3723B0001336=43","3723B0000CDE; 3723B00008FA; 3723B000115C; 3723B000133F; 3723B0000856; 3723B0000AB9; 3723B0000BCB; 3723B00011D9; 3723B00004D3; 3723B00009F0; 3723B00011F1; 3723B0001336; 3723B0000423; 3723B000095C; 3723B00009CF; 3723B0000B7D; 3723B0000516; 3723B00007B9; 3723B00008BB; 3723B0000927; 3723B0000D80; 3723B0000E78; 3723B0000F17; 3723B000104A; 3723B0001080; 3723B00010FC; 3723B0001160; 3723B00002F4; 3723B0000386; 3723B00004CA","SYNTHETIC_AEUID","Synthetic MADIP Person ID | Synthetic id of individual person on dataset","direct_plida_dataset_variable","direct_plida_metadata_public_pbs_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","Local PLIDA metadata supplies the variable description. PBS API/statistics sources provide schedule, prescribing, co-payment and dispensing context; generated distributions/frequencies are synthetic.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"PBS","2020","UNDR_CPRSCRPTN_TYP_CD","character","1=12427; 2=7257","1; 2","UNDR_CPRSCRPTN_TYP_CD","Under co-payment prescription type","direct_plida_dataset_variable","direct_plida_metadata_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://data.pbs.gov.au/download/api/files/2025-PBS-API-V3-Data-Dictionary-v3.6.5.pdf | https://www.pbs.gov.au/info/healthpro/explanatory-notes/front/fee | https://www.pbs.gov.au/info/statistics/expenditure-prescriptions/expenditure-prescriptions-report-1-july-2023-30-june-2024 | https://www.aihw.gov.au/reports/medicines/pbs-prescriptions-over-time/contents/summary","PBS sources document patient co-payments, patient categories, Safety Net/benefit concepts and claim context. Amount distributions and compact flags in fplida remain generated evidence unless separately calibrated.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"AIR","AIR","ABORIND","character","N=25256; Y=880","N; Y","ABORIND","Individual Aboriginality indicator","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","ANTIGEN_CODE","character","COVID=10578; FLU=4806; DTPA=916; HEP_B=916; HIB=916; HPV=916; IPV=916; MENACWY=916; MMR=916; PCV13=916; ROTA=916; VAR=916","COVID; FLU; DTPA; HEP_B; HIB; HPV; IPV; MENACWY; MMR; PCV13; ROTA; VAR; DTPA_BOOST; FLU_CHILD","ANTGNCDE","The antigen code","manual_same_dataset_plida_concept_match","official_air_reporting_context_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance says AIR mandatory reporting covers relevant vaccines and data elements such as date of birth, gender, dose number and date given. I did not find a public AIR extract code table for the generated compact antigen/status/schedule values.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"AIR","AIR","DOB_MONTH","integer","1 / 4 / 7 / 10 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","DOB_MONTH","Month of birth","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","DOB_YEAR","integer","1922 / 1971 / 1997 / 2011 / 2021","","DOB_YEAR","Year of birth","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","ENCOUNTER_DATE","Date","2006-01-01 to 2024-12-28","","ENCDATE","Immunisation encounter date","manual_same_dataset_plida_concept_match","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","EPISODE_STATUS","character","Valid=26136","Valid","EPSSTAT","Episode status code","manual_same_dataset_plida_concept_match","official_air_reporting_context_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance says AIR mandatory reporting covers relevant vaccines and data elements such as date of birth, gender, dose number and date given. I did not find a public AIR extract code table for the generated compact antigen/status/schedule values.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"AIR","AIR","SCHEDULE_CLASSIFICATION","character","NIP=26136","NIP","SCHEDCDE","Schedule the Individual is being assessed against","manual_same_dataset_plida_concept_match","official_air_reporting_context_public_code_table_not_found","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance says AIR mandatory reporting covers relevant vaccines and data elements such as date of birth, gender, dose number and date given. I did not find a public AIR extract code table for the generated compact antigen/status/schedule values.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"AIR","AIR","SEXCDE","character","F=13175; M=12961","F; M","SEXCDE","Individual gender","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","STATE_ASGS_2021","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","STATE_ASGS_2021","State (number)","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","SYNTHETIC_AEUID","character","3723B0000130=19; 3723B000019A=19; 3723B0000270=19; 3723B000041A=19; 3723B00006F7=19; 3723B00007B1=19; 3723B0000894=19; 3723B0000D93=19; 3723B0000EF3=19; 3723B000012B=18; 3723B00001C0=18; 3723B000049A=18","3723B0000130; 3723B000019A; 3723B0000270; 3723B000041A; 3723B00006F7; 3723B00007B1; 3723B0000894; 3723B0000D93; 3723B0000EF3; 3723B000012B; 3723B00001C0; 3723B000049A; 3723B00006B4; 3723B0000C1B; 3723B00010F9; 3723B000127B; 3723B0001388; 3723B0000520; 3723B0000620; 3723B0000A18; 3723B0000ED0; 3723B00010F3; 3723B000007B; 3723B000053E; 3723B00006FD; 3723B0000C7E; 3723B0000C8D; 3723B0000F48; 3723B0000F5C; 3723B00010CA","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"AIR","AIR","VACCINE_SEQUENCE","integer","1 / 2 / 3 / 6 / 19","1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 3; 4; 5; 6; 7; 8; 9","VACCSEQ","Vaccine sequence number (dose)","manual_same_dataset_plida_concept_match","direct_or_crosswalk_plida_metadata_air_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.health.gov.au/topics/immunisation/immunisation-information-for-health-professionals/using-the-australian-immunisation-register?language=en","Health guidance confirms AIR vaccination reporting context and relevant personal/vaccine/provider data elements. Local PLIDA metadata or crosswalk supplies the generated-field concept; generated values are local evidence.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"MCD","MCD","ADR_TYP","character","R=4843","R","ADR_TYP","Address type","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","CNPGM_ETM_CDE","character","M=4592; DVA=186; HCCA=65","M; DVA; HCCA","CNPGM_ETM_CDE","Entitlement type | Entitlement code","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","CNSMR_STS","Date","2000-01-01 to 2061-01-01","","CNSMR_STS","Consumer start date","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","MONTH_OF_BIRTH","integer","1 / 4 / 6 / 9 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","MONTH_OF_BIRTH","Month of birth","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","MONTH_OF_DEATH","integer","all missing","","MONTH_OF_DEATH","Month of Death","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","SEX","character","F=2496; M=2347","F; M","SEX","Sex","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","STATE_ASGS_2021","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","STATE_ASGS_2021","State (number)","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","SYNTHETIC_AEUID","character","67CCE0000001=1; 67CCE0000002=1; 67CCE0000003=1; 67CCE0000004=1; 67CCE0000005=1; 67CCE0000006=1; 67CCE0000007=1; 67CCE0000008=1; 67CCE0000009=1; 67CCE000000A=1; 67CCE000000B=1; 67CCE000000C=1","67CCE0000001; 67CCE0000002; 67CCE0000003; 67CCE0000004; 67CCE0000005; 67CCE0000006; 67CCE0000007; 67CCE0000008; 67CCE0000009; 67CCE000000A; 67CCE000000B; 67CCE000000C; 67CCE000000D; 67CCE000000E; 67CCE000000F; 67CCE0000010; 67CCE0000011; 67CCE0000012; 67CCE0000013; 67CCE0000014; 67CCE0000015; 67CCE0000016; 67CCE0000017; 67CCE0000018; 67CCE0000019; 67CCE000001A; 67CCE000001B; 67CCE000001C; 67CCE000001D; 67CCE000001E","SYNTHETIC_AEUID","Synthetic MADIP Person ID | Scrambled pin","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","YEAR_OF_BIRTH","integer","1922 / 1963 / 1982 / 2000 / 2021","","YEAR_OF_BIRTH","Year of birth","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
"MCD","MCD","YEAR_OF_DEATH","integer","all missing","","YEAR_OF_DEATH","Year of Death","direct_plida_dataset_variable","public_mcd_variable_codebook_not_found_local_metadata_only","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.servicesaustralia.gov.au/statistical-information-and-data?context=22 | https://www.anao.gov.au/work/performance-audit/integrity-medicare-customer-data","ABS PLIDA and Services Australia sources confirm Medicare Consumer Directory inclusion/context. I did not find a public MCD variable-level codebook for generated consumer-status, address-type or entitlement-code labels; current values are local generator/PLIDA metadata evidence only.","Generated domain/labels are observed local values; no public codebook evidence was found in this pass.","Find a public code table or keep guide wording as local-generator/PLIDA-metadata only."
