"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"TVA","training_activity/2021","HEAD_OFFICE_STATE","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","HEAD_OFFICE_STATE","Head office state","direct_plida_dataset_variable","official_avetmiss_state_code_needs_format_tightening","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","AVETMISS state identifier values are two-character codes such as 01-08, plus 09 and 99. Current generated state values are numeric-style 1-8, so the concept is sourced but formatting needs tightening.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TVA","training_activity/2021","HIGHEST_ED_LVL_ST","integer","1 / 2 / 4 / 4 / 6","1; 2; 4; 5; 6","HIGHEST_ED_LVL_ST","The highest level of education including post-compulsory education a student had successfully completed before commencing training (code). | The highest level of education  including post-compulsory education  a student had successfully completed before commencing training (code).","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","HIGHEST_SCHL_LVL_ST","integer","8 / 11 / 12 / 12 / 12","10; 11; 12; 8; 9","HIGHEST_SCHL_LVL_ST","Identifies the highest level of school the client has successfully completed (code).","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","LABOUR_FORCE_STATUS_ID","integer","1 / 1 / 2 / 3 / 4","1; 2; 3; 4","LABOUR_FORCE_STATUS_ID","Describes client's employment status (code).","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","MONTH_OF_BIRTH","integer","1 / 3 / 6 / 9 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","MONTH_OF_BIRTH","Month of birth","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","NATIONAL_FUNDING_SOURCE_ID","integer","11 / 20 / 20 / 30 / 99","11; 20; 30; 31; 80; 99","NATIONAL_FUNDING_SOURCE_ID","Identifies the predominant source of the funding for the training activity delivered (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","NATIONAL_OUTCOME_ID","integer","20 / 20 / 20 / 51 / 90","20; 30; 40; 51; 60; 70; 81; 90","NATIONAL_OUTCOME_ID","Identifies the result or outcome of the client's participation in this unit of competency or module (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PRIOR_ED_ACHIEVE_FG","character","Y=3352; N=1644","Y; N","PRIOR_ED_ACHIEVE_FG","Flags whether the client has successfully completed some post-secondary education (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_FOE_ID","character","08=872; 12=780; 11=640; 03=584; 06=548; 09=460; 04=444; 07=268; 10=256; 05=144","08; 12; 11; 03; 06; 09; 04; 07; 10; 05","PROGRAM_FOE_ID","Program narrow field of education id","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_ID","character","P030010032=8; P030010081=8; P030010208=8; P030010593=8; P030010729=8; P030010842=8; P030020026=8; P030020165=8; P030020202=8; P030020471=8; P030020493=8; P030020850=8","P030010032; P030010081; P030010208; P030010593; P030010729; P030010842; P030020026; P030020165; P030020202; P030020471; P030020493; P030020850; P030030011; P030030049; P030030050; P030030107; P030030124; P030030190; P030030230; P030030375; P030030484; P030030569; P030030616; P030030631; P030030643; P030030690; P030030777; P030030795; P030030810; P030040128","PROGRAM_ID","Id code of the qualification course or skill set. | Program id","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_LOE_ID","integer","511 / 521 / 521 / 524 / 613","511; 514; 521; 524; 611; 613","PROGRAM_LOE_ID","Degree of complexity of the program of study based on asced classification (code). | Degree of complexity of the program of study  based on asced classification (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_NOMINAL_HOURS","integer","160 / 320 / 320 / 640 / 960","160; 320; 480; 640; 960","PROGRAM_NOMINAL_HOURS","Program nominal hours","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_RECOGNITION_ID","integer","11 / 11 / 11 / 11 / 11","11","PROGRAM_RECOGNITION_ID","Distinguishes the qualification course or skill set by its level of recognition in the vet sector (code). | Distinguishes the qualification  course  or skill set by its level of recognition in the vet sector (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_TRAINING_PACKAGE_ID","character","PKG113=300; PKG083=296; PKG123=292; PKG033=224; PKG063=200; PKG085=188; PKG124=156; PKG084=148; PKG043=144; PKG044=120; PKG093=120; PKG125=120","PKG113; PKG083; PKG123; PKG033; PKG063; PKG085; PKG124; PKG084; PKG043; PKG044; PKG093; PKG125; PKG034; PKG114; PKG082; PKG064; PKG073; PKG095; PKG065; PKG094; PKG115; PKG032; PKG035; PKG086; PKG126; PKG042; PKG102; PKG104; PKG122; PKG062","PROGRAM_TRAINING_PACKAGE_ID","Program training package identifier","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_TYPE_OF_TRAINING_ID","integer","11 / 21 / 21 / 21 / 21","11; 21","PROGRAM_TYPE_OF_TRAINING_ID","Program type of training identifier","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","PROGRAM_VET_FG","character","Y=4996","Y","PROGRAM_VET_FG","Flags whether the intention of the program is vocational education (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","RTO_ID","character","RTO45024=52; RTO24108=48; RTO43122=48; RTO46020=48; RTO54532=48; RTO37406=44; RTO81423=44; RTO94558=44; RTO19712=40; RTO22313=40; RTO41094=40; RTO00006=36","RTO45024; RTO24108; RTO43122; RTO46020; RTO54532; RTO37406; RTO81423; RTO94558; RTO19712; RTO22313; RTO41094; RTO00006; RTO26433; RTO28556; RTO37682; RTO56470; RTO74925; RTO75345; RTO79522; RTO80295; RTO80499; RTO84026; RTO85758; RTO99299; RTO04688; RTO05383; RTO13763; RTO17018; RTO17691; RTO21567","RTO_ID","Id code for the registered training organisation.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","STATE_OF_FUNDING_GF","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","STATE_OF_FUNDING_GF","State or territory that administered the funding of the training activity id","direct_plida_dataset_variable","official_avetmiss_state_code_needs_format_tightening","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","AVETMISS state identifier values are two-character codes such as 01-08, plus 09 and 99. Current generated state values are numeric-style 1-8, so the concept is sourced but formatting needs tightening.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"TVA","training_activity/2021","STUDENT_COMMENCING_FG","character","Y=4996","Y","STUDENT_COMMENCING_FG","Student commencing flag","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","STUDY_REASON_ID","integer","1 / 1 / 2 / 7 / 12","1; 11; 12; 2; 4; 7; 8","STUDY_REASON_ID","Client's main reason for studying the subject (code).","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","SUBJECT_FG","character","Y=4996","Y","SUBJECT_FG","Indicates type of subject. a= accredited unit c= unit of competency.","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","SUBJECT_FOE_ID","character","08=872; 12=780; 11=640; 03=584; 06=548; 09=460; 04=444; 07=268; 10=256; 05=144","08; 12; 11; 03; 06; 09; 04; 07; 10; 05","SUBJECT_FOE_ID","Code identifying the subject matter that is the aim of the skills and knowledge gained in the subject.","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","SUBJECT_ID","character","S0300901=1; S0300902=1; S0300903=1; S0300904=1; S0301101=1; S0301102=1; S0301103=1; S0301104=1; S0301105=1; S0301106=1; S0301107=1; S0301108=1","S0300901; S0300902; S0300903; S0300904; S0301101; S0301102; S0301103; S0301104; S0301105; S0301106; S0301107; S0301108; S0302601; S0302602; S0302603; S0302604; S0302605; S0302606; S0302607; S0302608; S0303201; S0303202; S0303203; S0303204; S0303205; S0303206; S0303207; S0303208; S0303301; S0303302","SUBJECT_ID","Identifies specific unit of competence.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","SUBJECT_NOMINAL_HOURS","integer","10 / 27 / 40 / 53 / 111","","SUBJECT_NOMINAL_HOURS","Anticipated hours of supervised training deemed necessary to conduct the training and assessment activities associated with the subject.","direct_plida_dataset_variable","avetmiss_data_element_context_generated_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","NCVER states Total VET is compiled under AVETMISS and the AVETMISS definitions document provides element definitions, formats and code lists. The generated value frequencies remain synthetic.","Observed quantiles/ranges are synthetic generated-output evidence, not an official distribution.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","SUBJECT_VET_FG","character","Y=4996","Y","SUBJECT_VET_FG","Indicates whether intention of subject is vocational education (code).","direct_plida_dataset_variable","official_avetmiss_element_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","The AVETMISS data element definitions include the matching concept/code-list family for this field. The current generated values should be treated as a generated subset until each value is regression-tested against the official table.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"TVA","training_activity/2021","SYNTHETIC_AEUID","character","177DB0000014=8; 177DB000003D=8; 177DB000005F=8; 177DB000006E=8; 177DB0000075=8; 177DB000007D=8; 177DB0000082=8; 177DB00000AC=8; 177DB00000B3=8; 177DB00000B6=8; 177DB00000C4=8; 177DB00000C9=8","177DB0000014; 177DB000003D; 177DB000005F; 177DB000006E; 177DB0000075; 177DB000007D; 177DB0000082; 177DB00000AC; 177DB00000B3; 177DB00000B6; 177DB00000C4; 177DB00000C9; 177DB00000CC; 177DB00000CE; 177DB00000DE; 177DB00000E3; 177DB00000E6; 177DB00000EA; 177DB0000111; 177DB000011E; 177DB0000125; 177DB0000127; 177DB0000128; 177DB000012D; 177DB0000138; 177DB000013F; 177DB000014F; 177DB000015A; 177DB0000162; 177DB000017A","SYNTHETIC_AEUID","Synthetic id of individual person on dataset","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.ncver.edu.au/research-and-statistics/collections/students-and-courses-collection/total-vet-students-and-courses | https://www.ncver.edu.au/rto-hub/what-is-avetmiss | https://www.ncver.edu.au/__data/assets/pdf_file/0022/62383/AVETMISS-Data-element-definitions-2_3-Nov-2022.pdf | https://www.dewr.gov.au/australian-apprenticeships","This is a generated package linkage identifier, not an official public VET code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
