"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"HE","help","HELP_DEBT","numeric","8500 / 8500 / 8500 / 8500 / 12000","10000; 12000; 8500","HELP_DEBT","The help debt amount for a unit of study or sa-help loan per unit","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","help","INSTITUTION","character","0024=8; 0051=8; 0030=7; 0057=7; 0007=6; 0027=6; 0038=6; 0050=6; 0002=5; 0006=5; 0022=5; 0037=5","0024; 0051; 0030; 0057; 0007; 0027; 0038; 0050; 0002; 0006; 0022; 0037; 0005; 0011; 0014; 0029; 0034; 0042; 0046; 0047; 0055; 0013; 0016; 0017; 0019; 0023; 0026; 0028; 0036; 0044","INSTITUTION","A code which uniquely identifies the higher education provider","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","help","LOAN_FEE","numeric","0 / 0 / 0 / 0 / 2400","0; 1700; 2000; 2400","LOAN_FEE","The loan fee for a unit of study or os-help loan","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","help","STUDENT_STATUS","integer","10 / 10 / 10 / 10 / 11","10; 11","STUDENT_STATUS","A code which indicates the student status for a unit of study - payment scenarios","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","help","SYNTHETIC_AEUID","character","60CB90000060=2; 60CB9000006F=2; 60CB90000071=2; 60CB900000CE=2; 60CB900000E1=2; 60CB9000013C=2; 60CB90000155=2; 60CB900001BE=2; 60CB90000277=2; 60CB90000349=2; 60CB9000034A=2; 60CB90000390=2","60CB90000060; 60CB9000006F; 60CB90000071; 60CB900000CE; 60CB900000E1; 60CB9000013C; 60CB90000155; 60CB900001BE; 60CB90000277; 60CB90000349; 60CB9000034A; 60CB90000390; 60CB90000399; 60CB900003F3; 60CB900003FC; 60CB90000506; 60CB90000559; 60CB9000057E; 60CB90000589; 60CB90000597; 60CB900005EE; 60CB9000066F; 60CB9000069E; 60CB900006B8; 60CB900006CC; 60CB9000085C; 60CB900008D4; 60CB90000926; 60CB9000098F; 60CB9000099C","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","This is a generated package linkage identifier, not an official public Education code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"HE","help","YEAR","integer","2020 / 2020 / 2020 / 2021 / 2021","2020; 2021","YEAR","Year that the information relates to","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","AMOUNT_PAID_UPFRONT","numeric","0 / 0 / 0 / 0 / 5500","0; 5500","AMOUNT_PAID_UPFRONT","The amount which has been paid for the unit of study","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","load","CAMPUS_POSTCODE","character","2000=340; 4000=244; 3000=232; 5000=104; 6000=56; 0800=48; 2600=40; 7000=12","2000; 4000; 3000; 5000; 6000; 0800; 2600; 7000","CAMPUS_POSTCODE","The australian postcode or overseas country code location of the campus/delivery location of the higher education/vet provider where the student is studying this unit","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","CAMPUS_STATE","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","CAMPUS_STATE","The state or territory the campus is located in","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","CITIZEN_RESIDENT","integer","1 / 1 / 1 / 2 / 2","1; 2","CITIZEN_RESIDENT","A code indicating a student's/applicants citizenship and residence status","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","COURSE","character","C000300032=16; C000500108=16; C000700005=16; C000700070=16; C001100021=16; C001300096=16; C002200020=16; C002400082=16; C002500048=16; C002600091=16; C003000053=16; C003400094=16","C000300032; C000500108; C000700005; C000700070; C001100021; C001300096; C002200020; C002400082; C002500048; C002600091; C003000053; C003400094; C003600090; C003700062; C003800007; C003800040; C004200026; C004200030; C004400044; C004700018; C005000093; C005100008; C005100013; C005100055; C005500073; C005700023; C005800042; C005900111; C000100047; C000200002","COURSE","Code assigned by university","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","DISCIPLINE_CODE","character","0801=192; 0301=152; 0999=132; 1001=124; 0501=92; 0201=84; 0701=84; 0901=80; 0603=60; 0101=40; 0401=36","0801; 0301; 0999; 1001; 0501; 0201; 0701; 0901; 0603; 0101; 0401","DISCIPLINE_CODE","A code which uniquely identifies the discipline to which a unit of study is classified by the higher education provider/vet provider","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","EQUIVALENT_FT_STUDENT_LOAD","numeric","0.125 / 0.125 / 0.125 / 0.125 / 0.125","0.125","EQUIVALENT_FT_STUDENT_LOAD","The eftsl value representing the student load for a unit of study","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","load","HELP_DEBT","numeric","0.0 / 1062.5 / 1062.5 / 2125.0 / 3000.0","0; 1062.5; 1250; 1500; 2125; 2500; 3000","HELP_DEBT","The help debt amount for a unit of study or sa-help loan per unit","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","load","INDUSTRY","integer","0 / 0 / 0 / 0 / 0","0","INDUSTRY","An indicator of whether a unit of study consists wholly of work experience in industry","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","INSTITUTION","character","0051=56; 0007=48; 0024=44; 0030=40; 0038=40; 0042=40; 0047=40; 0057=36; 0006=32; 0014=32; 0022=32; 0027=32","0051; 0007; 0024; 0030; 0038; 0042; 0047; 0057; 0006; 0014; 0022; 0027; 0036; 0037; 0050; 0005; 0011; 0013; 0034; 0044; 0055; 0058; 0002; 0026; 0028; 0029; 0046; 0003; 0009; 0010","INSTITUTION","A code which uniquely identifies the higher education provider","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","LOAN_FEE","numeric","0 / 0 / 0 / 0 / 600","0; 212.5; 250; 425; 600","LOAN_FEE","The loan fee for a unit of study or os-help loan","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","load","MODE_ATTENDANCE","integer","1 / 1 / 2 / 2 / 3","1; 2; 3","MODE_ATTENDANCE","A code which identifies the mode of attendance by which the student undertakes a unit of study or the mode of attendance for a preference or offered course as indicated by an applicant","direct_plida_dataset_variable","official_tcsi_mode_of_attendance_generated_subset_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","TCSI Element E329 defines mode-of-attendance codes including 1 internal, 2 external, and 3 multi-modal; the current generated domain is a subset and generated frequencies are synthetic.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","load","STUDENT_STATUS","integer","10 / 10 / 10 / 10 / 11","10; 11","STUDENT_STATUS","A code which indicates the student status for a unit of study - payment scenarios","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","SUMMER_SCHOOL_INDICATOR","integer","0 / 0 / 0 / 0 / 0","0","SUMMER_SCHOOL_INDICATOR","A code that indicates whether the unit of study is a full-fee winter or summer unit of study","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","SYNTHETIC_AEUID","character","60CB90000071=16; 60CB900000E1=16; 60CB9000013C=16; 60CB90000277=16; 60CB9000034A=16; 60CB90000390=16; 60CB90000399=16; 60CB900003FC=16; 60CB900004ED=16; 60CB90000559=16; 60CB90000589=16; 60CB90000597=16","60CB90000071; 60CB900000E1; 60CB9000013C; 60CB90000277; 60CB9000034A; 60CB90000390; 60CB90000399; 60CB900003FC; 60CB900004ED; 60CB90000559; 60CB90000589; 60CB90000597; 60CB900006CC; 60CB900007BE; 60CB9000085C; 60CB90000926; 60CB90000A06; 60CB90000A51; 60CB90000BA8; 60CB90000D38; 60CB90000D57; 60CB90000DB2; 60CB90000EC1; 60CB90000FD1; 60CB90000FF0; 60CB90001031; 60CB900010B7; 60CB9000115E; 60CB90000006; 60CB90000060","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","local_identifier_not_public_source_variable","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","This is a generated package linkage identifier, not an official public Education code distribution.","Generated identifier shape is observed local output; it is not an official public code distribution.","Keep this as a generated linkage identifier check; do not cite it as a public source variable."
"HE","load","TOTAL_AMOUNT_CHARGED","numeric","937.5 / 937.5 / 937.5 / 1875.0 / 5500.0","1875; 2750; 5500; 937.5","TOTAL_AMOUNT_CHARGED","Amount charged for the unit of study or student amenities fee.","direct_plida_dataset_variable","he_official_concept_continuous_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department HE student-data page supports HELP/load/charge concepts in the collection. Observed generated amount/load distributions are synthetic and not official calibration evidence.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Keep generated frequencies/distributions labelled synthetic unless calibrated against official aggregate or source-data evidence."
"HE","load","UNIT_STATUS","integer","4 / 4 / 4 / 4 / 7","4; 7","UNIT_STATUS","A code which categorises a students unit of study completion status.","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","UNIT_STUDY","character","U0024000120=5; U0024000220=5; U0024000320=5; U0024000420=5; U0007000120=4; U0007000220=4; U0007000320=4; U0007000420=4; U0007000520=4; U0007000620=4; U0007000720=4; U0007000820=4","U0024000120; U0024000220; U0024000320; U0024000420; U0007000120; U0007000220; U0007000320; U0007000420; U0007000520; U0007000620; U0007000720; U0007000820; U0014000120; U0014000220; U0014000320; U0014000420; U0027000521; U0027000621; U0027000721; U0027000821; U0051000120; U0051000220; U0051000320; U0051000420; U0057000120; U0057000220; U0057000320; U0057000420; U0006000120; U0006000220","UNIT_STUDY","A code which uniquely identifies a unit of study","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","UNIT_STUDY_CENSUS","character","2020-03-31=280; 2020-08-31=280; 2021-03-31=258; 2021-08-31=258","2020-03-31; 2020-08-31; 2021-03-31; 2021-08-31","UNIT_STUDY_CENSUS","A code which indicates the year month and day which is the census date of that unit of study","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed date range is synthetic generated-output evidence unless an official source is attached separately.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
"HE","load","YEAR","integer","2020 / 2020 / 2020 / 2021 / 2021","2020; 2021","YEAR","Year that the information relates to","direct_plida_dataset_variable","he_collection_context_tcsi_mapping_not_exhausted","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.education.gov.au/higher-education-statistics/student-data | https://www.tcsisupport.gov.au/element/330 | https://www.tcsisupport.gov.au/element/329/7.00 | https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census | https://www.aedc.gov.au/resources/detail/aedc-2025-data-dictionary","The Department states HESSC/HESDC includes enrolment, EFTSL/load, course and completion data and points to TCSI for data elements. Exact TCSI element mapping was not attached for this generated field in this pass.","Observed values are the current fplida generated domain; source equivalence depends on the evidence status.","Find a public variable/code-table source or keep this row labelled local/synthetic in future builds."
