id,source,name,manual_url,manual_error
smsf_sc_tot_cont_smsf,smsf,sc_tot_cont_smsf,https://alife-research.app/assets/manual/smsf/sc_tot_cont_smsf.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sn_num_iisp_accounts,smsf,sn_num_iisp_accounts,https://alife-research.app/assets/manual/smsf/sn_num_iisp_accounts.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_other_calcd,itr,onra_other_calcd,https://alife-research.app/assets/manual/itr/onra_other_calcd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_scc_cocont_entitlement,mcs,scc_cocont_entitlement,https://alife-research.app/assets/manual/mcs/scc_cocont_entitlement.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cg_foreign_res,itr,isn_cg_foreign_res,https://alife-research.app/assets/manual/itr/isn_cg_foreign_res.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sn_ecc_released,smsf,sn_ecc_released,https://alife-research.app/assets/manual/smsf/sn_ecc_released.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_cocont_cont,mcs,sc_cocont_cont,https://alife-research.app/assets/manual/mcs/sc_cocont_cont.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_other_cont,smsf,sc_other_cont,https://alife-research.app/assets/manual/smsf/sc_other_cont.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_dir_termination_taxable,smsf,sc_dir_termination_taxable,https://alife-research.app/assets/manual/smsf/sc_dir_termination_taxable.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_name_flag,itr,sp_name_flag,https://alife-research.app/assets/manual/itr/sp_name_flag.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_other_cat2_new2018,itr,is_other_cat2_new2018,https://alife-research.app/assets/manual/itr/is_other_cat2_new2018.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_transfer_non_assessable,smsf,sc_transfer_non_assessable,https://alife-research.app/assets/manual/smsf/sc_transfer_non_assessable.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_div293_tax_cont_deferred,mcs,div293_tax_cont_deferred,https://alife-research.app/assets/manual/mcs/div293_tax_cont_deferred.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_dn_pers_super_cont_notice,itr,dn_pers_super_cont_notice,https://alife-research.app/assets/manual/itr/dn_pers_super_cont_notice.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_mls_days_exempt,itr,mls_days_exempt,https://alife-research.app/assets/manual/itr/mls_days_exempt.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_ds_pers_super_cont,smsf,ds_pers_super_cont,https://alife-research.app/assets/manual/smsf/ds_pers_super_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_post20aug96_etp_cont,smsf,sc_post20aug96_etp_cont,https://alife-research.app/assets/manual/smsf/sc_post20aug96_etp_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_c_significant_urban,smsf,c_significant_urban,https://alife-research.app/assets/manual/smsf/c_significant_urban.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_mls_medicare_levy_surcharge,itr,mls_medicare_levy_surcharge,https://alife-research.app/assets/manual/itr/mls_medicare_levy_surcharge.md,<urlopen error [Errno 54] Connection reset by peer>
itr_or_other_ref,itr,or_other_ref,https://alife-research.app/assets/manual/itr/or_other_ref.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sn_num_acc_is_not_capped_db,mcs,sn_num_acc_is_not_capped_db,https://alife-research.app/assets/manual/mcs/sn_num_acc_is_not_capped_db.md,<urlopen error [Errno 54] Connection reset by peer>
itr_os_landcare_water_earlier_years,itr,os_landcare_water_earlier_years,https://alife-research.app/assets/manual/itr/os_landcare_water_earlier_years.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_empl_cont_combined,mcs,sc_empl_cont_combined,https://alife-research.app/assets/manual/mcs/sc_empl_cont_combined.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_spouse_housekeeper_sni,itr,on_spouse_housekeeper_sni,https://alife-research.app/assets/manual/itr/on_spouse_housekeeper_sni.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_lrba_outstanding,smsf,sc_lrba_outstanding,https://alife-research.app/assets/manual/smsf/sc_lrba_outstanding.md,<urlopen error [Errno 54] Connection reset by peer>
itr_hc_ssl_repayment,itr,hc_ssl_repayment,https://alife-research.app/assets/manual/itr/hc_ssl_repayment.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_rpe_bal_tfr_mem_withdrawal,mcs,rpe_bal_tfr_mem_withdrawal,https://alife-research.app/assets/manual/mcs/rpe_bal_tfr_mem_withdrawal.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_lmito,itr,onra_lmito,https://alife-research.app/assets/manual/itr/onra_lmito.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_encc_earnings,mcs,sc_encc_earnings,https://alife-research.app/assets/manual/mcs/sc_encc_earnings.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_crs_pt_trustee_provisional_tax,itr,crs_pt_trustee_provisional_tax,https://alife-research.app/assets/manual/itr/crs_pt_trustee_provisional_tax.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_pers_cont_deductible,mcs,sc_pers_cont_deductible,https://alife-research.app/assets/manual/mcs/sc_pers_cont_deductible.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_tot_cont_apra_industry,mcs,sc_tot_cont_apra_industry,https://alife-research.app/assets/manual/mcs/sc_tot_cont_apra_industry.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_div293_tax,smsf,div293_tax,https://alife-research.app/assets/manual/smsf/div293_tax.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_excess_super,itr,i_excess_super,https://alife-research.app/assets/manual/itr/i_excess_super.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_frank_cr_nz_coy,itr,is_frank_cr_nz_coy,https://alife-research.app/assets/manual/itr/is_frank_cr_nz_coy.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tc_payg_withheld,itr,tc_payg_withheld,https://alife-research.app/assets/manual/itr/tc_payg_withheld.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_had_foreign_invest,itr,isn_had_foreign_invest,https://alife-research.app/assets/manual/itr/isn_had_foreign_invest.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_tot_cont_apra_public,mcs,sc_tot_cont_apra_public,https://alife-research.app/assets/manual/mcs/sc_tot_cont_apra_public.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_def_loss_pp,itr,is_def_loss_pp,https://alife-research.app/assets/manual/itr/is_def_loss_pp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_div293_tax_deferred,mcs,div293_tax_deferred,https://alife-research.app/assets/manual/mcs/div293_tax_deferred.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sn_num_insure_accounts_unk,mcs,sn_num_insure_accounts_unk,https://alife-research.app/assets/manual/mcs/sn_num_insure_accounts_unk.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sb_mem_bal_apra_retail,smsf,sb_mem_bal_apra_retail,https://alife-research.app/assets/manual/smsf/sb_mem_bal_apra_retail.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_ntnl_txd_cont,smsf,sc_ntnl_txd_cont,https://alife-research.app/assets/manual/smsf/sc_ntnl_txd_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_dsc_supp_total,itr,dsc_supp_total,https://alife-research.app/assets/manual/itr/dsc_supp_total.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_super_lsum_txd,itr,i_super_lsum_txd,https://alife-research.app/assets/manual/itr/i_super_lsum_txd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sp_age_30_june,mcs,sp_age_30_june,https://alife-research.app/assets/manual/mcs/sp_age_30_june.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tw_interest_div,itr,tw_interest_div,https://alife-research.app/assets/manual/itr/tw_interest_div.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_pers_cont_epsss,smsf,sc_pers_cont_epsss,https://alife-research.app/assets/manual/smsf/sc_pers_cont_epsss.md,<urlopen error [Errno 54] Connection reset by peer>
itr_d_wre_travel,itr,d_wre_travel,https://alife-research.app/assets/manual/itr/d_wre_travel.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_zone_tax_offset,itr,onra_zone_tax_offset,https://alife-research.app/assets/manual/itr/onra_zone_tax_offset.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_num_acc_is_ttr,mcs,sn_num_acc_is_ttr,https://alife-research.app/assets/manual/mcs/sn_num_acc_is_ttr.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tws_assessable_fhss,itr,tws_assessable_fhss,https://alife-research.app/assets/manual/itr/tws_assessable_fhss.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_st_other_cont,smsf,st_other_cont,https://alife-research.app/assets/manual/smsf/st_other_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tc_balance_assessed,itr,tc_balance_assessed,https://alife-research.app/assets/manual/itr/tc_balance_assessed.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_ic_adjusted_taxable_income,mcs,ic_adjusted_taxable_income,https://alife-research.app/assets/manual/mcs/ic_adjusted_taxable_income.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_sa4_id,itr,c_sa4_id,https://alife-research.app/assets/manual/itr/c_sa4_id.md,<urlopen error [Errno 54] Connection reset by peer>
itr_d_wre_clothing,itr,d_wre_clothing,https://alife-research.app/assets/manual/itr/d_wre_clothing.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_child_primary,itr,on_child_primary,https://alife-research.app/assets/manual/itr/on_child_primary.md,<urlopen error [Errno 54] Connection reset by peer>
itr_on_sapto_cd,itr,on_sapto_cd,https://alife-research.app/assets/manual/itr/on_sapto_cd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_it_gov_pension,itr,it_gov_pension,https://alife-research.app/assets/manual/itr/it_gov_pension.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_rpe_bal_tfr_others,smsf,rpe_bal_tfr_others,https://alife-research.app/assets/manual/smsf/rpe_bal_tfr_others.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sn_num_acc_closed,mcs,sn_num_acc_closed,https://alife-research.app/assets/manual/mcs/sn_num_acc_closed.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_c_final_return,itr,c_final_return,https://alife-research.app/assets/manual/itr/c_final_return.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cg_loss_carry_fwd,itr,isn_cg_loss_carry_fwd,https://alife-research.app/assets/manual/itr/isn_cg_loss_carry_fwd.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_empl_cont_smsf,mcs,sc_empl_cont_smsf,https://alife-research.app/assets/manual/mcs/sc_empl_cont_smsf.md,<urlopen error [Errno 54] Connection reset by peer>
itr_oc_landcare_water_earlier_year,itr,oc_landcare_water_earlier_year,https://alife-research.app/assets/manual/itr/oc_landcare_water_earlier_year.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_excess_concess_cont,smsf,sc_excess_concess_cont,https://alife-research.app/assets/manual/smsf/sc_excess_concess_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_landcare_water,itr,onra_landcare_water,https://alife-research.app/assets/manual/itr/onra_landcare_water.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onru_mawto,itr,onru_mawto,https://alife-research.app/assets/manual/itr/onru_mawto.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_div293_tax_cont,mcs,div293_tax_cont,https://alife-research.app/assets/manual/mcs/div293_tax_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_dn_wre_clothing_cd,itr,dn_wre_clothing_cd,https://alife-research.app/assets/manual/itr/dn_wre_clothing_cd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_on_sapto_vet_cd,itr,on_sapto_vet_cd,https://alife-research.app/assets/manual/itr/on_sapto_vet_cd.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sp_flag,mcs,sp_flag,https://alife-research.app/assets/manual/mcs/sp_flag.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_or_phi_not_prev_claimed,itr,or_phi_not_prev_claimed,https://alife-research.app/assets/manual/itr/or_phi_not_prev_claimed.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_st_empl_cont,smsf,st_empl_cont,https://alife-research.app/assets/manual/smsf/st_empl_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_encc_released,mcs,sn_encc_released,https://alife-research.app/assets/manual/mcs/sn_encc_released.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_i_interest,itr,i_interest,https://alife-research.app/assets/manual/itr/i_interest.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sn_num_acc_is_not_capped_db,smsf,sn_num_acc_is_not_capped_db,https://alife-research.app/assets/manual/smsf/sn_num_acc_is_not_capped_db.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_other_cat4,itr,is_other_cat4,https://alife-research.app/assets/manual/itr/is_other_cat4.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sb_mem_bal_apra_retail,mcs,sb_mem_bal_apra_retail,https://alife-research.app/assets/manual/mcs/sb_mem_bal_apra_retail.md,<urlopen error [Errno 54] Connection reset by peer>
itr_sp_died,itr,sp_died,https://alife-research.app/assets/manual/itr/sp_died.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_oc_total_non_refundable_used,itr,oc_total_non_refundable_used,https://alife-research.app/assets/manual/itr/oc_total_non_refundable_used.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_eto,itr,onru_eto,https://alife-research.app/assets/manual/itr/onru_eto.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sn_num_acc_conts,smsf,sn_num_acc_conts,https://alife-research.app/assets/manual/smsf/sn_num_acc_conts.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_super_inc_stream,itr,onru_super_inc_stream,https://alife-research.app/assets/manual/itr/onru_super_inc_stream.md,<urlopen error [Errno 54] Connection reset by peer>
itr_is_net_rent,itr,is_net_rent,https://alife-research.app/assets/manual/itr/is_net_rent.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_dn_wre_car_cd,itr,dn_wre_car_cd,https://alife-research.app/assets/manual/itr/dn_wre_car_cd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_annuities_db_income_stream,itr,i_annuities_db_income_stream,https://alife-research.app/assets/manual/itr/i_annuities_db_income_stream.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_esvclp,itr,onra_esvclp,https://alife-research.app/assets/manual/itr/onra_esvclp.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_rpe_bal_tfr_others,mcs,rpe_bal_tfr_others,https://alife-research.app/assets/manual/mcs/rpe_bal_tfr_others.md,<urlopen error [Errno 54] Connection reset by peer>
itr_sp_taxable_income_loss,itr,sp_taxable_income_loss,https://alife-research.app/assets/manual/itr/sp_taxable_income_loss.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_tot_cont_apra_other,mcs,sc_tot_cont_apra_other,https://alife-research.app/assets/manual/mcs/sc_tot_cont_apra_other.md,<urlopen error [Errno 54] Connection reset by peer>
itr_eto_income_test,itr,eto_income_test,https://alife-research.app/assets/manual/itr/eto_income_test.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_st_post20aug96_etp_cont,mcs,st_post20aug96_etp_cont,https://alife-research.app/assets/manual/mcs/st_post20aug96_etp_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_st_tot_cont,mcs,st_tot_cont,https://alife-research.app/assets/manual/mcs/st_tot_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_i_lsum_b,itr,i_lsum_b,https://alife-research.app/assets/manual/itr/i_lsum_b.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_listo_received,smsf,sc_listo_received,https://alife-research.app/assets/manual/smsf/sc_listo_received.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_c_birth_fy,mcs,c_birth_fy,https://alife-research.app/assets/manual/mcs/c_birth_fy.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_spouse_super_offset,itr,onra_spouse_super_offset,https://alife-research.app/assets/manual/itr/onra_spouse_super_offset.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_primary_earner,itr,c_primary_earner,https://alife-research.app/assets/manual/itr/c_primary_earner.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_ds_pers_super_cont,itr,ds_pers_super_cont,https://alife-research.app/assets/manual/itr/ds_pers_super_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_num_db_accounts_unk,mcs,sn_num_db_accounts_unk,https://alife-research.app/assets/manual/mcs/sn_num_db_accounts_unk.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_fsi_net_empl,itr,isn_fsi_net_empl,https://alife-research.app/assets/manual/itr/isn_fsi_net_empl.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_cg_fmis,itr,isn_cg_fmis,https://alife-research.app/assets/manual/itr/isn_cg_fmis.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_ml_half_exempt_days,itr,ml_half_exempt_days,https://alife-research.app/assets/manual/itr/ml_half_exempt_days.md,<urlopen error [Errno 54] Connection reset by peer>
itr_on_sapto_eligibility,itr,on_sapto_eligibility,https://alife-research.app/assets/manual/itr/on_sapto_eligibility.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_bring_fwd_cap_status,mcs,sn_bring_fwd_cap_status,https://alife-research.app/assets/manual/mcs/sn_bring_fwd_cap_status.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_lito,itr,onra_lito,https://alife-research.app/assets/manual/itr/onra_lito.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_l_loss_claimed,itr,l_loss_claimed,https://alife-research.app/assets/manual/itr/l_loss_claimed.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sn_num_acc_accumulation,mcs,sn_num_acc_accumulation,https://alife-research.app/assets/manual/mcs/sn_num_acc_accumulation.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sn_num_db_accounts_unk,smsf,sn_num_db_accounts_unk,https://alife-research.app/assets/manual/smsf/sn_num_db_accounts_unk.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_medical_exp_offset,itr,onru_medical_exp_offset,https://alife-research.app/assets/manual/itr/onru_medical_exp_offset.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_d_interest_div,itr,d_interest_div,https://alife-research.app/assets/manual/itr/d_interest_div.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_transfer_non_assessable,mcs,sc_transfer_non_assessable,https://alife-research.app/assets/manual/mcs/sc_transfer_non_assessable.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_annuities_untxd,itr,i_annuities_untxd,https://alife-research.app/assets/manual/itr/i_annuities_untxd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_tc_total_rebates_and_cr,itr,tc_total_rebates_and_cr,https://alife-research.app/assets/manual/itr/tc_total_rebates_and_cr.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_c_remoteness_area,smsf,c_remoteness_area,https://alife-research.app/assets/manual/smsf/c_remoteness_area.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_tot_cont_epsss,smsf,sc_tot_cont_epsss,https://alife-research.app/assets/manual/smsf/sc_tot_cont_epsss.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sn_num_insure_accounts,smsf,sn_num_insure_accounts,https://alife-research.app/assets/manual/smsf/sn_num_insure_accounts.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_is_ess,itr,is_ess,https://alife-research.app/assets/manual/itr/is_ess.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_or_baby_bonus,itr,or_baby_bonus,https://alife-research.app/assets/manual/itr/or_baby_bonus.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_sc_empl_cont_epsss,mcs,sc_empl_cont_epsss,https://alife-research.app/assets/manual/mcs/sc_empl_cont_epsss.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_isn_fsi_assessable_inc,itr,isn_fsi_assessable_inc,https://alife-research.app/assets/manual/itr/isn_fsi_assessable_inc.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_rpe_bal_tfr_mem_withdrawal,smsf,rpe_bal_tfr_mem_withdrawal,https://alife-research.app/assets/manual/smsf/rpe_bal_tfr_mem_withdrawal.md,<urlopen error [Errno 54] Connection reset by peer>
itr_sp_notional_taxable_income,itr,sp_notional_taxable_income,https://alife-research.app/assets/manual/itr/sp_notional_taxable_income.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onra_esvclp_carried_forward,itr,onra_esvclp_carried_forward,https://alife-research.app/assets/manual/itr/onra_esvclp_carried_forward.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_tot_cont_apra_corporate,mcs,sc_tot_cont_apra_corporate,https://alife-research.app/assets/manual/mcs/sc_tot_cont_apra_corporate.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_sp_rept_super_cont,itr,sp_rept_super_cont,https://alife-research.app/assets/manual/itr/sp_rept_super_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_c_anzsco,itr,c_anzsco,https://alife-research.app/assets/manual/itr/c_anzsco.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_c_state_id,mcs,c_state_id,https://alife-research.app/assets/manual/mcs/c_state_id.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_it_child_support,itr,it_child_support,https://alife-research.app/assets/manual/itr/it_child_support.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sn_num_acc_is_ttr,smsf,sn_num_acc_is_ttr,https://alife-research.app/assets/manual/smsf/sn_num_acc_is_ttr.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tc_total_payg_and_cr,itr,tc_total_payg_and_cr,https://alife-research.app/assets/manual/itr/tc_total_payg_and_cr.md,<urlopen error [Errno 54] Connection reset by peer>
itr_on_eto_turnover,itr,on_eto_turnover,https://alife-research.app/assets/manual/itr/on_eto_turnover.md,<urlopen error [Errno 54] Connection reset by peer>
itr_a_working_holiday,itr,a_working_holiday,https://alife-research.app/assets/manual/itr/a_working_holiday.md,<urlopen error [Errno 54] Connection reset by peer>
itr_dn_gifts_available,itr,dn_gifts_available,https://alife-research.app/assets/manual/itr/dn_gifts_available.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_fsi_assessable,smsf,sc_fsi_assessable,https://alife-research.app/assets/manual/smsf/sc_fsi_assessable.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_lsum_a,itr,i_lsum_a,https://alife-research.app/assets/manual/itr/i_lsum_a.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onra_invalid_carer,itr,onra_invalid_carer,https://alife-research.app/assets/manual/itr/onra_invalid_carer.md,<urlopen error [Errno 54] Connection reset by peer>
itr_osn_other_ref_cd,itr,osn_other_ref_cd,https://alife-research.app/assets/manual/itr/osn_other_ref_cd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sc_tot_cont_apra,smsf,sc_tot_cont_apra,https://alife-research.app/assets/manual/smsf/sc_tot_cont_apra.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sb_mem_bal,smsf,sb_mem_bal,https://alife-research.app/assets/manual/smsf/sb_mem_bal.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_in_ess_interest_pre2009,itr,in_ess_interest_pre2009,https://alife-research.app/assets/manual/itr/in_ess_interest_pre2009.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_c_sa4_name,smsf,c_sa4_name,https://alife-research.app/assets/manual/smsf/c_sa4_name.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_pt_share_sbi_trusts,itr,pt_share_sbi_trusts,https://alife-research.app/assets/manual/itr/pt_share_sbi_trusts.md,<urlopen error [Errno 54] Connection reset by peer>
itr_a_under18_inc,itr,a_under18_inc,https://alife-research.app/assets/manual/itr/a_under18_inc.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_salary_wage,itr,i_salary_wage,https://alife-research.app/assets/manual/itr/i_salary_wage.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_hc_repayment,itr,hc_repayment,https://alife-research.app/assets/manual/itr/hc_repayment.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_resident,itr,c_resident,https://alife-research.app/assets/manual/itr/c_resident.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_sb_mem_bal_apra_other,smsf,sb_mem_bal_apra_other,https://alife-research.app/assets/manual/smsf/sb_mem_bal_apra_other.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_empl_cont_apra,smsf,sc_empl_cont_apra,https://alife-research.app/assets/manual/smsf/sc_empl_cont_apra.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_c_gender,itr,c_gender,https://alife-research.app/assets/manual/itr/c_gender.md,<urlopen error [Errno 54] Connection reset by peer>
mcs_sc_other_non_concess_cont,mcs,sc_other_non_concess_cont,https://alife-research.app/assets/manual/mcs/sc_other_non_concess_cont.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_sato_eligibility,itr,on_sato_eligibility,https://alife-research.app/assets/manual/itr/on_sato_eligibility.md,<urlopen error [Errno 54] Connection reset by peer>
itr_ml_full_exempt_days_defence,itr,ml_full_exempt_days_defence,https://alife-research.app/assets/manual/itr/ml_full_exempt_days_defence.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tc_trustee_cr,itr,tc_trustee_cr,https://alife-research.app/assets/manual/itr/tc_trustee_cr.md,<urlopen error [Errno 54] Connection reset by peer>
itr_c_sa4_name,itr,c_sa4_name,https://alife-research.app/assets/manual/itr/c_sa4_name.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_tot_cont_apra_other,smsf,sc_tot_cont_apra_other,https://alife-research.app/assets/manual/smsf/sc_tot_cont_apra_other.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_on_pto_vet_cd,itr,on_pto_vet_cd,https://alife-research.app/assets/manual/itr/on_pto_vet_cd.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_c_gender,mcs,c_gender,https://alife-research.app/assets/manual/mcs/c_gender.md,missing
smsf_it_rept_empl_super_cont,smsf,it_rept_empl_super_cont,https://alife-research.app/assets/manual/smsf/it_rept_empl_super_cont.md,missing
smsf_sp_age_30_june,smsf,sp_age_30_june,https://alife-research.app/assets/manual/smsf/sp_age_30_june.md,missing
mcs_c_remoteness_area,mcs,c_remoteness_area,https://alife-research.app/assets/manual/mcs/c_remoteness_area.md,missing
smsf_sp_flag,smsf,sp_flag,https://alife-research.app/assets/manual/smsf/sp_flag.md,missing
mcs_it_rept_empl_super_cont,mcs,it_rept_empl_super_cont,https://alife-research.app/assets/manual/mcs/it_rept_empl_super_cont.md,missing
smsf_st_post20aug96_etp_cont,smsf,st_post20aug96_etp_cont,https://alife-research.app/assets/manual/smsf/st_post20aug96_etp_cont.md,The read operation timed out
smsf_sn_bring_fwd_cap_status,smsf,sn_bring_fwd_cap_status,https://alife-research.app/assets/manual/smsf/sn_bring_fwd_cap_status.md,<urlopen error [Errno 54] Connection reset by peer>
