"year","variable","source_sheet","source_url","data_item_length","supported","unsupported_reason"
2016,"VEHRD","Dwelling classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"VOLWP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",2,TRUE,""
2016,"YARP","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls",5,TRUE,""
2016,"YARRP","2016 Census Dictionary category table","https://www.abs.gov.au/ausstats/abs@.nsf/Lookup/2901.0Chapter11002016",1,TRUE,""
2021,"ADCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/service-australian-defence-force/australian-defence-force-service-detailed-adcp",1,TRUE,""
2021,"ADDIVD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",3,FALSE,"not_enumerated_in_official_source"
2021,"ADDIVP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",3,FALSE,"not_enumerated_in_official_source"
2021,"ADFP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/service-australian-defence-force/australian-defence-force-service-adfp",1,TRUE,""
2021,"AGE10P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/population/age-ten-year-groups-age10p",2,TRUE,""
2021,"AGE5P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/population/age-five-year-groups-age5p",2,TRUE,""
2021,"AGEP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/population/age-agep",3,TRUE,""
2021,"ANC1P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-1st-response-anc1p",4,TRUE,""
2021,"ANC2P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p",4,TRUE,""
2021,"ANCRP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-one-or-two-response-indicator-ancrp",1,TRUE,""
2021,"ASSNP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/disability-and-carers/core-activity-need-assistance-assnp",1,TRUE,""
2021,"AUSTP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",1,FALSE,"not_enumerated_in_official_source"
2021,"AUSTU1P","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",1,FALSE,"not_enumerated_in_official_source"
2021,"AUSTU5P","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",1,FALSE,"not_enumerated_in_official_source"
2021,"BEDD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/number-bedrooms-private-dwelling-bedd",2,TRUE,""
2021,"BEDRD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/number-bedrooms-private-dwelling-ranges-bedrd",1,TRUE,""
2021,"BPFP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/country-birth-mother-bpfp",4,TRUE,""
2021,"BPLP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/country-birth-person-bplp",4,TRUE,""
2021,"BPMP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/country-birth-father-bpmp",4,TRUE,""
2021,"BPPP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/country-birth-parents-bppp",1,TRUE,""
2021,"C3SP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/national-reporting/attainment-certificate-iii-or-higher-or-working-towards-non-school-qualification-c3sp",1,TRUE,""
2021,"CACF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-all-children-family-cacf",1,TRUE,""
2021,"CALTHD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/count-adults-aged-15-years-and-over-selected-long-term-health-conditions-household-calthd",1,TRUE,""
2021,"CCLTHD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/count-children-selected-long-term-health-conditions-household-cclthd",1,TRUE,""
2021,"CDCAF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-dependent-children-under-15-family-temporarily-absent-cdcaf",1,TRUE,""
2021,"CDCF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-dependent-children-family-cdcf",2,TRUE,""
2021,"CDCUF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-dependent-children-under-15-family-cdcuf",2,TRUE,""
2021,"CDPP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/community-development-programme-participation-cdpp",1,TRUE,""
2021,"CDSAF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-dependent-students-15-24-years-family-temporarily-absent-cdsaf",1,TRUE,""
2021,"CDSF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-dependent-students-15-24-years-family-cdsf",2,TRUE,""
2021,"CEDD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",6,FALSE,"not_enumerated_in_official_source"
2021,"CEDP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",6,FALSE,"not_enumerated_in_official_source"
2021,"CHCAREP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/unpaid-work-and-care/unpaid-child-care-chcarep",1,TRUE,""
2021,"CITP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/australian-citizenship-citp",1,TRUE,""
2021,"CLTHP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/count-selected-long-term-health-conditions-cthp",1,TRUE,""
2021,"CNDAF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-non-dependent-children-family-temporarily-absent-cndaf",1,TRUE,""
2021,"CNDCF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-non-dependent-children-family-cndcf",2,TRUE,""
2021,"COARASP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-arthritis-and-asthma-coarasp",1,TRUE,""
2021,"COARDBP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-arthritis-and-diabetes-coardbp",1,TRUE,""
2021,"COARHDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-arthritis-and-heart-disease-coarhdp",1,TRUE,""
2021,"COARMHP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-arthritis-and-mental-health-condition-coarmhp",1,TRUE,""
2021,"COASHDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-asthma-and-heart-disease-coashdp",1,TRUE,""
2021,"COASLCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-asthma-and-lung-condition-coaslcp",1,TRUE,""
2021,"COCNHDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-cancer-and-heart-disease-cocnhdp",1,TRUE,""
2021,"CODBHDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-diabetes-and-heart-disease-codbhdp",1,TRUE,""
2021,"CODBKDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-diabetes-and-kidney-disease-codbkdp",1,TRUE,""
2021,"COHDKDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-heart-disease-and-kidney-disease-cohdkdp",1,TRUE,""
2021,"COHDMHP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-heart-disease-and-mental-health-condition-cohdmhp",1,TRUE,""
2021,"COLCMHP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-lung-condition-and-mental-health-condition-colcmhp",1,TRUE,""
2021,"CPAD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-persons-temporarily-absent-household-cpad",1,TRUE,""
2021,"CPAF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-persons-temporarily-absent-family-cpaf",1,TRUE,""
2021,"CPLTHD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/count-persons-selected-long-term-health-conditions-household-cplthd",2,TRUE,""
2021,"CPLTHRD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/count-persons-selected-long-term-health-conditions-household-ranges-cplthrd",1,TRUE,""
2021,"CPRF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/count-persons-family-cprf",1,TRUE,""
2021,"CTGP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/child-type-including-grandchildren-ctgp",1,TRUE,""
2021,"CTPP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/child-type-ctpp",1,TRUE,""
2021,"DLOD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/dwelling-location-dlod",1,TRUE,""
2021,"DOMP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/unpaid-work-and-care/unpaid-domestic-work-number-hours-domp",1,TRUE,""
2021,"DWELLING_ID","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",,FALSE,"not_enumerated_in_official_source"
2021,"DWTD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/dwelling-type-dwtd",1,TRUE,""
2021,"EETP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/education-and-training/engagement-employment-education-and-training-eetp",2,TRUE,""
2021,"EMFP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/national-reporting/employment-flag-emfp",1,TRUE,""
2021,"EMPCD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",4,FALSE,"not_enumerated_in_official_source"
2021,"EMPCP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",4,FALSE,"not_enumerated_in_official_source"
2021,"EMPP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/number-employees-empp",1,TRUE,""
2021,"ENGLP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/proficiency-spoken-english-englp",1,TRUE,""
2021,"FAMILY_ID","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",,FALSE,"not_enumerated_in_official_source"
2021,"FBLF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/family-blending-fblf",1,TRUE,""
2021,"FIDF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/family-income-derivation-indicator-fidf",1,TRUE,""
2021,"FINASF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/total-family-income-stated-weekly-finasf",2,TRUE,""
2021,"FINF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/total-family-income-weekly-finf",2,TRUE,""
2021,"FMCF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/family-composition-fmcf",4,TRUE,""
2021,"FMGF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/grandparent-families-fmgf",2,TRUE,""
2021,"FNOF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/family-number-fnof",1,TRUE,""
2021,"FPIP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/parent-indicator-fpip",1,TRUE,""
2021,"FRLF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/relationship-between-families-frlf",1,TRUE,""
2021,"GCCSAD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",5,FALSE,"not_enumerated_in_official_source"
2021,"GCCSAP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",5,FALSE,"not_enumerated_in_official_source"
2021,"GNGP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/publicprivate-sector-gngp",1,TRUE,""
2021,"HARTP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-arthritis-hartp",3,TRUE,""
2021,"HASTP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-asthma-hastp",3,TRUE,""
2021,"HCANP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-cancer-including-remission-hcanp",3,TRUE,""
2021,"HCFMD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/family-household-composition-dwelling-hcfmd",2,TRUE,""
2021,"HCFMF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/family-household-composition-family-hcfmf",2,TRUE,""
2021,"HDEMP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-dementia-including-alzheimers-hdemp",3,TRUE,""
2021,"HDIAP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-diabetes-excluding-gestational-diabetes-hdiap",3,TRUE,""
2021,"HEAP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/education-and-training/level-highest-educational-attainment-heap",3,TRUE,""
2021,"HHCD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/household-composition-hhcd",3,TRUE,""
2021,"HHEDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-heart-disease-including-heart-attack-or-angina-hhedp",3,TRUE,""
2021,"HIDD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/household-income-derivation-indicator-hidd",1,TRUE,""
2021,"HIED","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/equivalised-total-household-income-weekly-hied",2,TRUE,""
2021,"HINASD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/total-household-income-stated-weekly-hinasd",2,TRUE,""
2021,"HIND","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/total-household-income-weekly-hind",2,TRUE,""
2021,"HKIDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-kidney-disease-hkidp",3,TRUE,""
2021,"HLTHP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-one-or-more-long-term-health-conditions-hlthp",3,TRUE,""
2021,"HLUNP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-lung-condition-including-copd-and-emphysema-hlunp",3,TRUE,""
2021,"HMHCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-mental-health-condition-including-depression-or-anxiety-hmhcp",3,TRUE,""
2021,"HOLHP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-other-long-term-health-conditions-hohlp",3,TRUE,""
2021,"HOSD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/housing-suitability-hosd",2,TRUE,""
2021,"HRSP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/hours-worked-hrsp",2,TRUE,""
2021,"HRWRP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/hours-worked-ranges-hrwrp",2,TRUE,""
2021,"HSCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/education-and-training/highest-year-school-completed-hscp",1,TRUE,""
2021,"HSTRP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/health/whether-has-had-stroke-hstrp",3,TRUE,""
2021,"IARED","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",10,FALSE,"not_enumerated_in_official_source"
2021,"IAREP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",10,FALSE,"not_enumerated_in_official_source"
2021,"IFAGEP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/population/imputation-flag-age-ifagep",1,TRUE,""
2021,"IFMSTP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/imputation-flag-registered-marital-status-ifmstp",1,TRUE,""
2021,"IFNMFD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/imputation-flag-number-males-and-females-dwelling-ifnmfd",1,TRUE,""
2021,"IFPOWP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/location/imputation-flag-place-work-ifpowp",1,TRUE,""
2021,"IFPURP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/location/imputation-flag-place-usual-residence-ifpurp",2,TRUE,""
2021,"IFSEXP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/population/imputation-flag-sex-ifsexp",2,TRUE,""
2021,"ILOCD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",12,FALSE,"not_enumerated_in_official_source"
2021,"ILOCP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",12,FALSE,"not_enumerated_in_official_source"
2021,"INCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/total-personal-income-weekly-incp",2,TRUE,""
2021,"INDP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/industry-employment-indp",4,TRUE,""
2021,"INGDWTD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/aboriginal-and-torres-strait-islander-peoples/indigenous-household-indicator-ingdwtd",1,TRUE,""
2021,"INGF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/aboriginal-and-torres-strait-islander-peoples/aboriginal-and-torres-strait-islander-family-indicator-ingf",1,TRUE,""
2021,"INGP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/aboriginal-and-torres-strait-islander-peoples/indigenous-status-ingp",1,TRUE,""
2021,"IREGD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",7,FALSE,"not_enumerated_in_official_source"
2021,"IREGP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",7,FALSE,"not_enumerated_in_official_source"
2021,"LANP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/language-used-home-lanp",4,TRUE,""
2021,"LFFP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/national-reporting-indicators/labour-force-participation-flag-lfpp",1,TRUE,""
2021,"LFHRP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/labour-force-status-and-hours-worked-not-stated-lfhrp",1,TRUE,""
2021,"LFSF","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/labour-force-status-parentspartners-families-lfsf",2,TRUE,""
2021,"LFSP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/labour-force-status-lfsp",1,TRUE,""
2021,"LGA22D","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",8,FALSE,"not_enumerated_in_official_source"
2021,"LGAD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",8,FALSE,"not_enumerated_in_official_source"
2021,"LGAP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",8,FALSE,"not_enumerated_in_official_source"
2021,"LGAP22","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",8,FALSE,"not_enumerated_in_official_source"
2021,"LGAU1P","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",8,FALSE,"not_enumerated_in_official_source"
2021,"LGAU5P","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",8,FALSE,"not_enumerated_in_official_source"
2021,"LLDD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/landlord-type-lldd",2,TRUE,""
2021,"LNGP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/aboriginal-and-torres-strait-islander-peoples/whether-reported-using-aboriginal-andor-torres-strait-islander-language-home-lngp",1,TRUE,""
2021,"MAID","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/mortgage-affordability-indicator-maid",1,TRUE,""
2021,"MBU1P","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",11,FALSE,"not_enumerated_in_official_source"
2021,"MBU5P","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",11,FALSE,"not_enumerated_in_official_source"
2021,"MBUCD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",11,FALSE,"not_enumerated_in_official_source"
2021,"MBUCP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",11,FALSE,"not_enumerated_in_official_source"
2021,"MDCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/social-marital-status-mdcp",1,TRUE,""
2021,"MRED","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/mortgage-repayments-monthly-dollar-values-mred",4,TRUE,""
2021,"MRERD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/mortgage-repayments-monthly-ranges-mrerd",2,TRUE,""
2021,"MSTP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/registered-marital-status-mstp",1,TRUE,""
2021,"MTW06P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/transport/method-travel-work-6-travel-modes-mtw06p",1,TRUE,""
2021,"MTW15P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/transport/method-travel-work-15-travel-modes-mtw15p",2,TRUE,""
2021,"MTWP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/transport/method-travel-work-mtwp",3,TRUE,""
2021,"MV1D","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/location/household-one-year-mobility-indicator-mv1d",1,TRUE,""
2021,"MV5D","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/location/household-five-year-mobility-indicator-mv5d",1,TRUE,""
2021,"NPDD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/housing/type-non-private-dwelling-npdd",2,TRUE,""
2021,"NPRD","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/number-persons-usually-resident-dwelling-nprd",1,TRUE,""
2021,"NRMRD","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",7,FALSE,"not_enumerated_in_official_source"
2021,"NRMRP","","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-index",7,FALSE,"not_enumerated_in_official_source"
2021,"OCCEV1P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-experimental-update-version-1-occev1p",6,TRUE,""
2021,"OCCP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp",6,TRUE,""
2021,"OCSKEV1P","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-skill-level-experimental-update-version-1-ocskev1p",1,TRUE,""
2021,"OCSKP","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-skill-level-ocskp",1,TRUE,""
