year	layer	code	name	state
2016	SA1	1110705	1110705	1
2016	SA1	1110706	1110706	1
2016	SA1	1110707	1110707	1
2016	SA1	1110708	1110708	1
2016	SA1	1110709	1110709	1
2016	SA1	1110710	1110710	1
2016	SA1	1110712	1110712	1
2016	SA1	1110713	1110713	1
2016	SA1	1110714	1110714	1
2016	SA1	1110715	1110715	1
2016	SA1	1110716	1110716	1
2016	SA1	1110717	1110717	1
2016	SA1	1110718	1110718	1
2016	SA1	1110719	1110719	1
2016	SA1	1110720	1110720	1
2016	SA1	1110722	1110722	1
2016	SA1	1110723	1110723	1
2016	SA1	1110724	1110724	1
2016	SA1	1110725	1110725	1
2016	SA1	1110726	1110726	1
2016	SA1	1110801	1110801	1
2016	SA1	1110803	1110803	1
2016	SA1	1110804	1110804	1
2016	SA1	1110805	1110805	1
2016	SA1	1110806	1110806	1
2016	SA1	1110807	1110807	1
2016	SA1	1110808	1110808	1
2016	SA1	1110809	1110809	1
2016	SA1	1110810	1110810	1
2016	SA1	1110811	1110811	1
2016	SA1	1110812	1110812	1
2016	SA1	1110813	1110813	1
2016	SA1	1110814	1110814	1
2016	SA1	1110815	1110815	1
2016	SA1	1110816	1110816	1
2016	SA1	1110817	1110817	1
2016	SA1	1110818	1110818	1
2016	SA1	1110819	1110819	1
2016	SA1	1110820	1110820	1
2016	SA1	1110821	1110821	1
2016	SA1	1110822	1110822	1
2016	SA1	1110823	1110823	1
2016	SA1	1110824	1110824	1
2016	SA1	1110825	1110825	1
2016	SA1	1110826	1110826	1
2016	SA1	1110827	1110827	1
2016	SA1	1110828	1110828	1
2016	SA1	1110829	1110829	1
2016	SA1	1110830	1110830	1
2016	SA1	1110831	1110831	1
2016	SA1	1110832	1110832	1
2016	SA1	1110833	1110833	1
2016	SA1	1110834	1110834	1
2016	SA1	1110835	1110835	1
2016	SA1	1110836	1110836	1
2016	SA1	1110837	1110837	1
2016	SA1	1110838	1110838	1
2016	SA1	1110839	1110839	1
2016	SA1	1110840	1110840	1
2016	SA1	1110841	1110841	1
2016	SA1	1110842	1110842	1
2016	SA1	1110843	1110843	1
2016	SA1	1110844	1110844	1
2016	SA1	1110845	1110845	1
2016	SA1	1110847	1110847	1
2016	SA1	1110848	1110848	1
2016	SA1	1110849	1110849	1
2016	SA1	1110850	1110850	1
2016	SA1	1110851	1110851	1
2016	SA1	1110852	1110852	1
2016	SA1	1110853	1110853	1
2016	SA1	1110854	1110854	1
2016	SA1	1110855	1110855	1
2016	SA1	1110856	1110856	1
2016	SA1	1110857	1110857	1
2016	SA1	1110901	1110901	1
2016	SA1	1110902	1110902	1
2016	SA1	1110903	1110903	1
2016	SA1	1110904	1110904	1
2016	SA1	1110905	1110905	1
2016	SA1	1110906	1110906	1
2016	SA1	1110907	1110907	1
2016	SA1	1110908	1110908	1
2016	SA1	1110909	1110909	1
2016	SA1	1110910	1110910	1
2016	SA1	1110911	1110911	1
2016	SA1	1110912	1110912	1
2016	SA1	1110913	1110913	1
2016	SA1	1110914	1110914	1
2016	SA1	1110915	1110915	1
2016	SA1	1110916	1110916	1
2016	SA1	1110917	1110917	1
2016	SA1	1110918	1110918	1
2016	SA1	1110919	1110919	1
2016	SA1	1110920	1110920	1
2016	SA1	1110921	1110921	1
2016	SA1	1110922	1110922	1
2016	SA1	1110923	1110923	1
2016	SA1	1111001	1111001	1
2016	SA1	1111002	1111002	1
2016	SA1	1111003	1111003	1
2016	SA1	1111004	1111004	1
2016	SA1	1111005	1111005	1
2016	SA1	1111006	1111006	1
2016	SA1	1111007	1111007	1
2016	SA1	1111008	1111008	1
2016	SA1	1111009	1111009	1
2016	SA1	1111010	1111010	1
2016	SA1	1111011	1111011	1
2016	SA1	1111012	1111012	1
2016	SA1	1111013	1111013	1
2016	SA1	1111014	1111014	1
2016	SA1	1111015	1111015	1
2016	SA1	1111016	1111016	1
2016	SA1	1111017	1111017	1
2016	SA1	1111018	1111018	1
2016	SA1	1111019	1111019	1
2016	SA1	1111020	1111020	1
2016	SA1	1111021	1111021	1
2016	SA1	1111022	1111022	1
2016	SA1	1111023	1111023	1
2016	SA1	1111024	1111024	1
2016	SA1	1111025	1111025	1
2016	SA1	1111026	1111026	1
2016	SA1	1111027	1111027	1
2016	SA1	1111101	1111101	1
2016	SA1	1111102	1111102	1
2016	SA1	1111103	1111103	1
2016	SA1	1111104	1111104	1
2016	SA1	1111105	1111105	1
2016	SA1	1111106	1111106	1
2016	SA1	1111107	1111107	1
2016	SA1	1111108	1111108	1
2016	SA1	1111109	1111109	1
2016	SA1	1111110	1111110	1
2016	SA1	1111111	1111111	1
2016	SA1	1111112	1111112	1
2016	SA1	1111113	1111113	1
2016	SA1	1111114	1111114	1
2016	SA1	1111115	1111115	1
2016	SA1	1111116	1111116	1
2016	SA1	1111117	1111117	1
2016	SA1	1111118	1111118	1
2016	SA1	1111119	1111119	1
2016	SA1	1111121	1111121	1
2016	SA1	1111122	1111122	1
2016	SA1	1111123	1111123	1
2016	SA1	1111124	1111124	1
2016	SA1	1111125	1111125	1
2016	SA1	1111126	1111126	1
2016	SA1	1111127	1111127	1
2016	SA1	1111128	1111128	1
2016	SA1	1111129	1111129	1
2016	SA1	1111130	1111130	1
2016	SA1	1111131	1111131	1
2016	SA1	1111132	1111132	1
2016	SA1	1111133	1111133	1
2016	SA1	1111134	1111134	1
2016	SA1	1111135	1111135	1
2016	SA1	1111136	1111136	1
2016	SA1	1111137	1111137	1
2016	SA1	1111138	1111138	1
2016	SA1	1111139	1111139	1
2016	SA1	1111140	1111140	1
2016	SA1	1111141	1111141	1
2016	SA1	1111142	1111142	1
2016	SA1	1111143	1111143	1
2016	SA1	1111144	1111144	1
2016	SA1	1111145	1111145	1
2016	SA1	1111146	1111146	1
2016	SA1	1111147	1111147	1
2016	SA1	1111148	1111148	1
2016	SA1	1111149	1111149	1
2016	SA1	1111201	1111201	1
2016	SA1	1111202	1111202	1
2016	SA1	1111203	1111203	1
2016	SA1	1111204	1111204	1
2016	SA1	1111205	1111205	1
2016	SA1	1111206	1111206	1
2016	SA1	1111207	1111207	1
2016	SA1	1111208	1111208	1
2016	SA1	1111209	1111209	1
2016	SA1	1111210	1111210	1
2016	SA1	1111211	1111211	1
2016	SA1	1111212	1111212	1
2016	SA1	1111213	1111213	1
2016	SA1	1111214	1111214	1
2016	SA1	1111215	1111215	1
2016	SA1	1111216	1111216	1
2016	SA1	1111217	1111217	1
2016	SA1	1111218	1111218	1
2016	SA1	1111219	1111219	1
2016	SA1	1111220	1111220	1
2016	SA1	1111221	1111221	1
2016	SA1	1111222	1111222	1
2016	SA1	1111223	1111223	1
2016	SA1	1111224	1111224	1
2016	SA1	1111225	1111225	1
2016	SA1	1111226	1111226	1
2016	SA1	1111227	1111227	1
2016	SA1	1111228	1111228	1
2016	SA1	1111229	1111229	1
2016	SA1	1111230	1111230	1
2016	SA1	1111231	1111231	1
2016	SA1	1111232	1111232	1
2016	SA1	1111233	1111233	1
2016	SA1	1111234	1111234	1
2016	SA1	1111235	1111235	1
2016	SA1	1111237	1111237	1
2016	SA1	1111238	1111238	1
2016	SA1	1111240	1111240	1
2016	SA1	1111241	1111241	1
2016	SA1	1111242	1111242	1
2016	SA1	1111244	1111244	1
2016	SA1	1111245	1111245	1
2016	SA1	1111246	1111246	1
2016	SA1	1111247	1111247	1
2016	SA1	1111248	1111248	1
2016	SA1	1111249	1111249	1
2016	SA1	1111301	1111301	1
2016	SA1	1111302	1111302	1
2016	SA1	1111303	1111303	1
2016	SA1	1111304	1111304	1
2016	SA1	1111305	1111305	1
2016	SA1	1111306	1111306	1
2016	SA1	1111307	1111307	1
2016	SA1	1111308	1111308	1
2016	SA1	1111309	1111309	1
2016	SA1	1111310	1111310	1
2016	SA1	1111311	1111311	1
2016	SA1	1111312	1111312	1
2016	SA1	1111313	1111313	1
2016	SA1	1111314	1111314	1
2016	SA1	1111315	1111315	1
2016	SA1	1111401	1111401	1
2016	SA1	1111402	1111402	1
2016	SA1	1111403	1111403	1
2016	SA1	1111404	1111404	1
2016	SA1	1111405	1111405	1
2016	SA1	1111406	1111406	1
2016	SA1	1111408	1111408	1
2016	SA1	1111409	1111409	1
2016	SA1	1111410	1111410	1
2016	SA1	1111411	1111411	1
2016	SA1	1111412	1111412	1
2016	SA1	1111413	1111413	1
2016	SA1	1111414	1111414	1
2016	SA1	1111501	1111501	1
2016	SA1	1111502	1111502	1
2016	SA1	1111503	1111503	1
2016	SA1	1111504	1111504	1
2016	SA1	1111505	1111505	1
2016	SA1	1111506	1111506	1
2016	SA1	1111507	1111507	1
2016	SA1	1111508	1111508	1
2016	SA1	1111509	1111509	1
2016	SA1	1111510	1111510	1
2016	SA1	1111511	1111511	1
2016	SA1	1111512	1111512	1
2016	SA1	1111513	1111513	1
2016	SA1	1111514	1111514	1
2016	SA1	1111515	1111515	1
2016	SA1	1111516	1111516	1
2016	SA1	1111517	1111517	1
2016	SA1	1111518	1111518	1
2016	SA1	1111519	1111519	1
2016	SA1	1111520	1111520	1
2016	SA1	1111521	1111521	1
2016	SA1	1111524	1111524	1
2016	SA1	1111525	1111525	1
2016	SA1	1111526	1111526	1
2016	SA1	1111527	1111527	1
2016	SA1	1111528	1111528	1
2016	SA1	1111529	1111529	1
2016	SA1	1111530	1111530	1
2016	SA1	1111531	1111531	1
2016	SA1	1111532	1111532	1
2016	SA1	1111533	1111533	1
2016	SA1	1111534	1111534	1
2016	SA1	1111535	1111535	1
2016	SA1	1111536	1111536	1
2016	SA1	1111537	1111537	1
2016	SA1	1111538	1111538	1
2016	SA1	1111539	1111539	1
2016	SA1	1111541	1111541	1
2016	SA1	1111542	1111542	1
2016	SA1	1111543	1111543	1
2016	SA1	1111544	1111544	1
2016	SA1	1111545	1111545	1
2016	SA1	1111546	1111546	1
2016	SA1	1111547	1111547	1
2016	SA1	1111548	1111548	1
2016	SA1	1111549	1111549	1
2016	SA1	1111550	1111550	1
2016	SA1	1111551	1111551	1
2016	SA1	1111552	1111552	1
2016	SA1	1111553	1111553	1
2016	SA1	1111554	1111554	1
2016	SA1	1111555	1111555	1
2016	SA1	1111556	1111556	1
2016	SA1	1111557	1111557	1
2016	SA1	1111558	1111558	1
2016	SA1	1111559	1111559	1
2016	SA1	1111561	1111561	1
2016	SA1	1111562	1111562	1
2016	SA1	1111563	1111563	1
2016	SA1	1111564	1111564	1
2016	SA1	1111565	1111565	1
2016	SA1	1111566	1111566	1
2016	SA1	1111567	1111567	1
2016	SA1	1111568	1111568	1
2016	SA1	1111569	1111569	1
2016	SA1	1111570	1111570	1
2016	SA1	1111571	1111571	1
2016	SA1	1111572	1111572	1
2016	SA1	1111573	1111573	1
2016	SA1	1111601	1111601	1
2016	SA1	1111602	1111602	1
2016	SA1	1111603	1111603	1
2016	SA1	1111604	1111604	1
2016	SA1	1111605	1111605	1
2016	SA1	1111606	1111606	1
2016	SA1	1111607	1111607	1
2016	SA1	1111608	1111608	1
2016	SA1	1111609	1111609	1
2016	SA1	1111610	1111610	1
2016	SA1	1111611	1111611	1
2016	SA1	1111612	1111612	1
2016	SA1	1111613	1111613	1
2016	SA1	1111614	1111614	1
2016	SA1	1111615	1111615	1
2016	SA1	1111616	1111616	1
2016	SA1	1111701	1111701	1
2016	SA1	1111702	1111702	1
2016	SA1	1111704	1111704	1
2016	SA1	1111705	1111705	1
2016	SA1	1111706	1111706	1
2016	SA1	1111707	1111707	1
2016	SA1	1111708	1111708	1
2016	SA1	1111709	1111709	1
2016	SA1	1111710	1111710	1
2016	SA1	1111711	1111711	1
2016	SA1	1111712	1111712	1
2016	SA1	1111713	1111713	1
2016	SA1	1111715	1111715	1
2016	SA1	1111716	1111716	1
2016	SA1	1111717	1111717	1
2016	SA1	1111718	1111718	1
2016	SA1	1111719	1111719	1
2016	SA1	1111720	1111720	1
2016	SA1	1111721	1111721	1
2016	SA1	1111722	1111722	1
2016	SA1	1111723	1111723	1
2016	SA1	1111724	1111724	1
2016	SA1	1111725	1111725	1
2016	SA1	1111726	1111726	1
2016	SA1	1111727	1111727	1
2016	SA1	1111728	1111728	1
2016	SA1	1111730	1111730	1
2016	SA1	1111731	1111731	1
2016	SA1	1111732	1111732	1
2016	SA1	1111733	1111733	1
2016	SA1	1111734	1111734	1
2016	SA1	1111735	1111735	1
2016	SA1	1111736	1111736	1
2016	SA1	1111737	1111737	1
2016	SA1	1111738	1111738	1
2016	SA1	1111739	1111739	1
2016	SA1	1111740	1111740	1
2016	SA1	1111741	1111741	1
2016	SA1	1111742	1111742	1
2016	SA1	1111743	1111743	1
2016	SA1	1111744	1111744	1
2016	SA1	1111745	1111745	1
2016	SA1	1111746	1111746	1
2016	SA1	1111747	1111747	1
2016	SA1	1111748	1111748	1
2016	SA1	1111749	1111749	1
2016	SA1	1111750	1111750	1
2016	SA1	1111801	1111801	1
2016	SA1	1111802	1111802	1
2016	SA1	1111803	1111803	1
2016	SA1	1111804	1111804	1
2016	SA1	1111805	1111805	1
2016	SA1	1111806	1111806	1
2016	SA1	1111807	1111807	1
2016	SA1	1111808	1111808	1
2016	SA1	1111809	1111809	1
2016	SA1	1111810	1111810	1
2016	SA1	1111811	1111811	1
2016	SA1	1111812	1111812	1
2016	SA1	1111813	1111813	1
2016	SA1	1111814	1111814	1
2016	SA1	1111815	1111815	1
2016	SA1	1111816	1111816	1
2016	SA1	1111817	1111817	1
2016	SA1	1111819	1111819	1
2016	SA1	1111820	1111820	1
2016	SA1	1111821	1111821	1
2016	SA1	1111822	1111822	1
2016	SA1	1111823	1111823	1
2016	SA1	1111824	1111824	1
2016	SA1	1111901	1111901	1
2016	SA1	1111902	1111902	1
2016	SA1	1111903	1111903	1
2016	SA1	1111904	1111904	1
2016	SA1	1111906	1111906	1
2016	SA1	1111907	1111907	1
2016	SA1	1111908	1111908	1
2016	SA1	1111909	1111909	1
2016	SA1	1111910	1111910	1
2016	SA1	1111911	1111911	1
2016	SA1	1111912	1111912	1
2016	SA1	1111913	1111913	1
2016	SA1	1111914	1111914	1
2016	SA1	1111915	1111915	1
2016	SA1	1111916	1111916	1
2016	SA1	1111917	1111917	1
2016	SA1	1111918	1111918	1
2016	SA1	1111919	1111919	1
2016	SA1	1111920	1111920	1
2016	SA1	1112001	1112001	1
2016	SA1	1112002	1112002	1
2016	SA1	1112003	1112003	1
2016	SA1	1112004	1112004	1
2016	SA1	1112005	1112005	1
2016	SA1	1112006	1112006	1
2016	SA1	1112007	1112007	1
2016	SA1	1112008	1112008	1
2016	SA1	1112009	1112009	1
2016	SA1	1112010	1112010	1
2016	SA1	1112011	1112011	1
2016	SA1	1112012	1112012	1
2016	SA1	1112013	1112013	1
2016	SA1	1112014	1112014	1
2016	SA1	1112015	1112015	1
2016	SA1	1112016	1112016	1
2016	SA1	1112017	1112017	1
2016	SA1	1112018	1112018	1
2016	SA1	1112101	1112101	1
2016	SA1	1112102	1112102	1
2016	SA1	1112103	1112103	1
2016	SA1	1112104	1112104	1
2016	SA1	1112105	1112105	1
2016	SA1	1112106	1112106	1
2016	SA1	1112107	1112107	1
2016	SA1	1112108	1112108	1
2016	SA1	1112109	1112109	1
2016	SA1	1112110	1112110	1
2016	SA1	1112111	1112111	1
2016	SA1	1112112	1112112	1
2016	SA1	1112113	1112113	1
2016	SA1	1112114	1112114	1
2016	SA1	1112115	1112115	1
2016	SA1	1112116	1112116	1
2016	SA1	1112117	1112117	1
2016	SA1	1112118	1112118	1
2016	SA1	1112119	1112119	1
2016	SA1	1112120	1112120	1
2016	SA1	1112121	1112121	1
2016	SA1	1112122	1112122	1
2016	SA1	1112123	1112123	1
2016	SA1	1112124	1112124	1
2016	SA1	1112125	1112125	1
2016	SA1	1112126	1112126	1
2016	SA1	1112127	1112127	1
2016	SA1	1112128	1112128	1
2016	SA1	1112129	1112129	1
2016	SA1	1112130	1112130	1
2016	SA1	1112131	1112131	1
2016	SA1	1112133	1112133	1
2016	SA1	1112134	1112134	1
2016	SA1	1112135	1112135	1
2016	SA1	1112136	1112136	1
2016	SA1	1112137	1112137	1
2016	SA1	1112138	1112138	1
2016	SA1	1112139	1112139	1
2016	SA1	1112140	1112140	1
2016	SA1	1112141	1112141	1
2016	SA1	1112142	1112142	1
2016	SA1	1112143	1112143	1
2016	SA1	1112144	1112144	1
2016	SA1	1112145	1112145	1
2016	SA1	1112146	1112146	1
2016	SA1	1112147	1112147	1
2016	SA1	1112148	1112148	1
2016	SA1	1112149	1112149	1
2016	SA1	1112150	1112150	1
2016	SA1	1112151	1112151	1
2016	SA1	1112152	1112152	1
2016	SA1	1112153	1112153	1
2016	SA1	1112154	1112154	1
2016	SA1	1112155	1112155	1
2016	SA1	1112156	1112156	1
2016	SA1	1112157	1112157	1
2016	SA1	1112158	1112158	1
2016	SA1	1112201	1112201	1
2016	SA1	1112202	1112202	1
2016	SA1	1112203	1112203	1
2016	SA1	1112204	1112204	1
2016	SA1	1112205	1112205	1
2016	SA1	1112206	1112206	1
2016	SA1	1112207	1112207	1
2016	SA1	1112208	1112208	1
2016	SA1	1112209	1112209	1
2016	SA1	1112210	1112210	1
2016	SA1	1112211	1112211	1
2016	SA1	1112212	1112212	1
2016	SA1	1112213	1112213	1
2016	SA1	1112214	1112214	1
2016	SA1	1112215	1112215	1
2016	SA1	1112216	1112216	1
2016	SA1	1112217	1112217	1
2016	SA1	1112218	1112218	1
2016	SA1	1112219	1112219	1
2016	SA1	1112220	1112220	1
2016	SA1	1112221	1112221	1
2016	SA1	1112222	1112222	1
2016	SA1	1112223	1112223	1
2016	SA1	1112224	1112224	1
2016	SA1	1112225	1112225	1
2016	SA1	1112226	1112226	1
2016	SA1	1112227	1112227	1
2016	SA1	1112228	1112228	1
2016	SA1	1112229	1112229	1
2016	SA1	1112230	1112230	1
2016	SA1	1112231	1112231	1
2016	SA1	1112232	1112232	1
2016	SA1	1112233	1112233	1
2016	SA1	1112234	1112234	1
2016	SA1	1112301	1112301	1
2016	SA1	1112302	1112302	1
2016	SA1	1112303	1112303	1
2016	SA1	1112304	1112304	1
2016	SA1	1112305	1112305	1
2016	SA1	1112306	1112306	1
2016	SA1	1112307	1112307	1
2016	SA1	1112308	1112308	1
2016	SA1	1112309	1112309	1
2016	SA1	1112310	1112310	1
2016	SA1	1112311	1112311	1
2016	SA1	1112312	1112312	1
2016	SA1	1112313	1112313	1
2016	SA1	1112314	1112314	1
2016	SA1	1112315	1112315	1
2016	SA1	1112401	1112401	1
2016	SA1	1112402	1112402	1
2016	SA1	1112403	1112403	1
2016	SA1	1112404	1112404	1
2016	SA1	1112405	1112405	1
2016	SA1	1112406	1112406	1
2016	SA1	1112407	1112407	1
2016	SA1	1112408	1112408	1
2016	SA1	1112409	1112409	1
2016	SA1	1112410	1112410	1
2016	SA1	1112411	1112411	1
2016	SA1	1112412	1112412	1
2016	SA1	1112413	1112413	1
2016	SA1	1112414	1112414	1
2016	SA1	1112415	1112415	1
2016	SA1	1112416	1112416	1
2016	SA1	1112501	1112501	1
2016	SA1	1112502	1112502	1
2016	SA1	1112503	1112503	1
2016	SA1	1112504	1112504	1
2016	SA1	1112505	1112505	1
2016	SA1	1112506	1112506	1
2016	SA1	1112507	1112507	1
2016	SA1	1112508	1112508	1
2016	SA1	1112509	1112509	1
2016	SA1	1112510	1112510	1
2016	SA1	1112511	1112511	1
2016	SA1	1112512	1112512	1
2016	SA1	1112513	1112513	1
2016	SA1	1112514	1112514	1
2016	SA1	1112515	1112515	1
2016	SA1	1112516	1112516	1
2016	SA1	1112517	1112517	1
2016	SA1	1112518	1112518	1
2016	SA1	1112519	1112519	1
2016	SA1	1112520	1112520	1
2016	SA1	1112521	1112521	1
2016	SA1	1112522	1112522	1
2016	SA1	1112523	1112523	1
2016	SA1	1112524	1112524	1
2016	SA1	1112525	1112525	1
2016	SA1	1112526	1112526	1
2016	SA1	1112527	1112527	1
2016	SA1	1112528	1112528	1
2016	SA1	1112529	1112529	1
2016	SA1	1112530	1112530	1
2016	SA1	1112531	1112531	1
2016	SA1	1112532	1112532	1
2016	SA1	1112533	1112533	1
2016	SA1	1112534	1112534	1
2016	SA1	1112535	1112535	1
2016	SA1	1112536	1112536	1
2016	SA1	1112537	1112537	1
2016	SA1	1112601	1112601	1
2016	SA1	1112602	1112602	1
2016	SA1	1112603	1112603	1
2016	SA1	1112604	1112604	1
2016	SA1	1112605	1112605	1
2016	SA1	1112606	1112606	1
2016	SA1	1112607	1112607	1
2016	SA1	1112608	1112608	1
2016	SA1	1112609	1112609	1
2016	SA1	1112610	1112610	1
2016	SA1	1112611	1112611	1
2016	SA1	1112612	1112612	1
2016	SA1	1112613	1112613	1
2016	SA1	1112614	1112614	1
2016	SA1	1112615	1112615	1
2016	SA1	1112616	1112616	1
2016	SA1	1112617	1112617	1
2016	SA1	1112618	1112618	1
2016	SA1	1112619	1112619	1
2016	SA1	1112620	1112620	1
2016	SA1	1112621	1112621	1
2016	SA1	1112622	1112622	1
2016	SA1	1112623	1112623	1
2016	SA1	1112624	1112624	1
2016	SA1	1112625	1112625	1
2016	SA1	1112626	1112626	1
2016	SA1	1112627	1112627	1
2016	SA1	1112628	1112628	1
2016	SA1	1112629	1112629	1
2016	SA1	1112630	1112630	1
2016	SA1	1112631	1112631	1
2016	SA1	1112632	1112632	1
2016	SA1	1112633	1112633	1
2016	SA1	1112634	1112634	1
2016	SA1	1112635	1112635	1
2016	SA1	1112701	1112701	1
2016	SA1	1112702	1112702	1
2016	SA1	1112703	1112703	1
2016	SA1	1112704	1112704	1
2016	SA1	1112705	1112705	1
2016	SA1	1112706	1112706	1
2016	SA1	1112707	1112707	1
2016	SA1	1112708	1112708	1
2016	SA1	1112709	1112709	1
2016	SA1	1112710	1112710	1
2016	SA1	1112711	1112711	1
2016	SA1	1112712	1112712	1
2016	SA1	1112801	1112801	1
2016	SA1	1112802	1112802	1
2016	SA1	1112803	1112803	1
2016	SA1	1112804	1112804	1
2016	SA1	1112805	1112805	1
2016	SA1	1112806	1112806	1
2016	SA1	1112807	1112807	1
2016	SA1	1112808	1112808	1
2016	SA1	1112809	1112809	1
2016	SA1	1112810	1112810	1
2016	SA1	1112811	1112811	1
2016	SA1	1112812	1112812	1
2016	SA1	1112813	1112813	1
2016	SA1	1112901	1112901	1
2016	SA1	1112902	1112902	1
2016	SA1	1112903	1112903	1
2016	SA1	1112904	1112904	1
2016	SA1	1112905	1112905	1
2016	SA1	1112906	1112906	1
2016	SA1	1112907	1112907	1
2016	SA1	1112908	1112908	1
2016	SA1	1112909	1112909	1
2016	SA1	1112910	1112910	1
2016	SA1	1112911	1112911	1
2016	SA1	1112912	1112912	1
2016	SA1	1112913	1112913	1
2016	SA1	1112914	1112914	1
2016	SA1	1112915	1112915	1
2016	SA1	1112916	1112916	1
2016	SA1	1112917	1112917	1
2016	SA1	1112918	1112918	1
2016	SA1	1112919	1112919	1
2016	SA1	1112920	1112920	1
2016	SA1	1112921	1112921	1
2016	SA1	1112922	1112922	1
2016	SA1	1112923	1112923	1
2016	SA1	1113101	1113101	1
2016	SA1	1113102	1113102	1
2016	SA1	1113103	1113103	1
2016	SA1	1113104	1113104	1
2016	SA1	1113105	1113105	1
2016	SA1	1113106	1113106	1
2016	SA1	1113107	1113107	1
2016	SA1	1113108	1113108	1
2016	SA1	1113109	1113109	1
2016	SA1	1113110	1113110	1
2016	SA1	1113111	1113111	1
2016	SA1	1113112	1113112	1
2016	SA1	1113113	1113113	1
2016	SA1	1113114	1113114	1
2016	SA1	1113115	1113115	1
2016	SA1	1113116	1113116	1
2016	SA1	1113117	1113117	1
2016	SA1	1113118	1113118	1
2016	SA1	1113119	1113119	1
2016	SA1	1113120	1113120	1
2016	SA1	1113121	1113121	1
2016	SA1	1113122	1113122	1
2016	SA1	1113123	1113123	1
2016	SA1	1113124	1113124	1
2016	SA1	1113125	1113125	1
2016	SA1	1113126	1113126	1
2016	SA1	1113127	1113127	1
2016	SA1	1113128	1113128	1
2016	SA1	1113129	1113129	1
2016	SA1	1113130	1113130	1
2016	SA1	1113131	1113131	1
2016	SA1	1113132	1113132	1
2016	SA1	1113133	1113133	1
2016	SA1	1113134	1113134	1
2016	SA1	1113135	1113135	1
2016	SA1	1113136	1113136	1
2016	SA1	1113137	1113137	1
2016	SA1	1113138	1113138	1
2016	SA1	1113139	1113139	1
2016	SA1	1113140	1113140	1
2016	SA1	1113141	1113141	1
2016	SA1	1113142	1113142	1
2016	SA1	1113143	1113143	1
2016	SA1	1113144	1113144	1
2016	SA1	1113145	1113145	1
2016	SA1	1113146	1113146	1
2016	SA1	1113147	1113147	1
2016	SA1	1113148	1113148	1
2016	SA1	1113149	1113149	1
2016	SA1	1113150	1113150	1
2016	SA1	1113151	1113151	1
2016	SA1	1113152	1113152	1
2016	SA1	1113153	1113153	1
2016	SA1	1113154	1113154	1
2016	SA1	1113155	1113155	1
2016	SA1	1113156	1113156	1
2016	SA1	1113157	1113157	1
2016	SA1	1113158	1113158	1
2016	SA1	1113201	1113201	1
2016	SA1	1113202	1113202	1
2016	SA1	1113203	1113203	1
2016	SA1	1113204	1113204	1
2016	SA1	1113205	1113205	1
2016	SA1	1113206	1113206	1
2016	SA1	1113207	1113207	1
2016	SA1	1113208	1113208	1
2016	SA1	1113209	1113209	1
2016	SA1	1113210	1113210	1
2016	SA1	1113211	1113211	1
2016	SA1	1113212	1113212	1
2016	SA1	1113213	1113213	1
2016	SA1	1113214	1113214	1
2016	SA1	1113215	1113215	1
2016	SA1	1113216	1113216	1
2016	SA1	1113217	1113217	1
2016	SA1	1113218	1113218	1
2016	SA1	1113219	1113219	1
2016	SA1	1113301	1113301	1
2016	SA1	1113401	1113401	1
2016	SA1	1113402	1113402	1
2016	SA1	1113403	1113403	1
2016	SA1	1113404	1113404	1
2016	SA1	1113405	1113405	1
2016	SA1	1113406	1113406	1
2016	SA1	1113407	1113407	1
2016	SA1	1113409	1113409	1
2016	SA1	1113410	1113410	1
2016	SA1	1113411	1113411	1
2016	SA1	1113412	1113412	1
2016	SA1	1113413	1113413	1
2016	SA1	1113414	1113414	1
2016	SA1	1113415	1113415	1
2016	SA1	1113416	1113416	1
2016	SA1	1113417	1113417	1
2016	SA1	1113418	1113418	1
2016	SA1	1113419	1113419	1
2016	SA1	1113421	1113421	1
2016	SA1	1113422	1113422	1
2016	SA1	1113423	1113423	1
2016	SA1	1113424	1113424	1
2016	SA1	1113425	1113425	1
2016	SA1	1113426	1113426	1
2016	SA1	1113427	1113427	1
2016	SA1	1113428	1113428	1
2016	SA1	1113429	1113429	1
2016	SA1	1113431	1113431	1
2016	SA1	1113432	1113432	1
2016	SA1	1113433	1113433	1
2016	SA1	1113434	1113434	1
2016	SA1	1113435	1113435	1
2016	SA1	1113436	1113436	1
2016	SA1	1113437	1113437	1
2016	SA1	1113438	1113438	1
2016	SA1	1113439	1113439	1
2016	SA1	1113440	1113440	1
2016	SA1	1113441	1113441	1
2016	SA1	1113442	1113442	1
2016	SA1	1113443	1113443	1
2016	SA1	1113444	1113444	1
2016	SA1	1113445	1113445	1
2016	SA1	1113446	1113446	1
2016	SA1	1113447	1113447	1
2016	SA1	1113448	1113448	1
2016	SA1	1113449	1113449	1
2016	SA1	1113450	1113450	1
2016	SA1	1113451	1113451	1
2016	SA1	1113501	1113501	1
2016	SA1	1113601	1113601	1
2016	SA1	1113602	1113602	1
2016	SA1	1113603	1113603	1
2016	SA1	1113604	1113604	1
2016	SA1	1113605	1113605	1
2016	SA1	1113606	1113606	1
2016	SA1	1113607	1113607	1
2016	SA1	1113608	1113608	1
2016	SA1	1113609	1113609	1
2016	SA1	1113610	1113610	1
2016	SA1	1113611	1113611	1
2016	SA1	1113612	1113612	1
2016	SA1	1113613	1113613	1
2016	SA1	1113614	1113614	1
