"frame_id","display_order","code","label","value_kind"
"ACLD104",5,"5","1 or more members aged 15 years and over temporarily absent, all incomes stated, no negative incomes stated","substantive"
"ACLD104",6,"6","1 or more members aged 15 years and over temporarily absent, all incomes stated, 1 or more negative incomes stated","substantive"
"ACLD104",7,"7","1 or more members aged 15 years and over temporarily absent, 1 or more incomes of members present not stated, no negative incomes stated","substantive"
"ACLD104",8,"8","1 or more members aged 15 years and over temporarily absent, 1 or more incomes of members present not stated, 1 or more negative incomes stated","substantive"
"ACLD104",9,"98","Not applicable","not_applicable"
"ACLD104",10,"99","Unlinked record","unlinked"
"ACLD105",1,"1","Negative income","substantive"
"ACLD105",2,"2","Nil income","substantive"
"ACLD105",3,"3","$1-$199 ($1-$10,399)","substantive"
"ACLD105",4,"4","$200-$299 ($10,400-$15,599)","substantive"
"ACLD105",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD105",6,"6","$400-$599 ($20,800-$31,199)","substantive"
"ACLD105",7,"7","$600-$799 ($31,200-$41,599)","substantive"
"ACLD105",8,"8","$800-$999 ($41,600-$51,999)","substantive"
"ACLD105",9,"9","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD105",10,"10","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD105",11,"11","$1,500-$1,999 ($78,000-$103,999)","substantive"
"ACLD105",12,"12","$2,000 or more ($104,000 or more)","substantive"
"ACLD105",13,"13","Partial income stated","substantive"
"ACLD105",14,"997","All incomes not stated","substantive"
"ACLD105",15,"998","Not applicable","not_applicable"
"ACLD105",16,"999","Unlinked record","unlinked"
"ACLD106",1,"1","Nil income","substantive"
"ACLD106",2,"2","$1-$149 ($1-$7,799)","substantive"
"ACLD106",3,"3","$150-$299 ($7,800-$15,599)","substantive"
"ACLD106",4,"4","$300-$399 ($15,600-$20,799)","substantive"
"ACLD106",5,"5","$400-$499 ($20,800-$25,999)","substantive"
"ACLD106",6,"6","$500-$649 ($26,000-$33.799)","substantive"
"ACLD106",7,"7","$650-$799 ($33,800-$41,599)","substantive"
"ACLD106",8,"8","$800-$999 ($41,600-$51,999)","substantive"
"ACLD106",9,"9","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD106",10,"10","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD106",11,"11","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD106",12,"12","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD106",13,"13","$2,000-$2,499 ($104,000-$129,999)","substantive"
"ACLD106",14,"14","$2,500-$2,999 ($130,000-$155,999)","substantive"
"ACLD106",15,"15","$3,000 or more ($156,000 or more)","substantive"
"ACLD106",16,"16","Partial income stated","substantive"
"ACLD106",17,"997","All incomes not stated","substantive"
"ACLD106",18,"998","Not applicable","not_applicable"
"ACLD106",19,"999","Unlinked record","unlinked"
"ACLD107",1,"1","Nil income","substantive"
"ACLD107",2,"2","$1-$149 ($1-$7,799)","substantive"
"ACLD107",3,"3","$150-$299 ($7,800-$15,599)","substantive"
"ACLD107",4,"4","$300-$399 ($15,600-$20,799)","substantive"
"ACLD107",5,"5","$400-$499 ($20,800-$25,999)","substantive"
"ACLD107",6,"6","$500-$649 ($26,000-$33.799)","substantive"
"ACLD107",7,"7","$650-$799 ($33,800-$41,599)","substantive"
"ACLD107",8,"8","$800-$999 ($41,600-$51,999)","substantive"
"ACLD107",9,"9","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD107",10,"10","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD107",11,"11","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD107",12,"12","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD107",13,"13","$2,000-$2,499 ($104,000-$129,999)","substantive"
"ACLD107",14,"14","$2,500-$2,999 ($130,000-$155,999)","substantive"
"ACLD107",15,"15","$3,000 -$3,499 ($156,000-$181,999)","substantive"
"ACLD107",16,"16","$3,500 or more ($182,000 or more)","substantive"
"ACLD107",17,"17","Partial income stated","substantive"
"ACLD107",18,"997","All incomes not stated","substantive"
"ACLD107",19,"998","Not applicable","not_applicable"
"ACLD107",20,"999","Unlinked record","unlinked"
"ACLD108",1,"1","Negative income","substantive"
"ACLD108",2,"2","Nil income","substantive"
"ACLD108",3,"3","$1-$199 ($1-$10,399)","substantive"
"ACLD108",4,"4","$200-$299 ($10,400-$15,599)","substantive"
"ACLD108",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD108",6,"6","$400-$599 ($20,800-$31,199)","substantive"
"ACLD108",7,"7","$600-$799 ($31,200-$41,599)","substantive"
"ACLD108",8,"8","$800-$999 ($41,600-$51,999)","substantive"
"ACLD108",9,"9","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD108",10,"10","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD108",11,"11","$1,500-$1,999 ($78,000-$103,999)","substantive"
"ACLD108",12,"12","$2,000-$2,499 ($104,000-$129,999)","substantive"
"ACLD108",13,"13","$2,500-$2,999 ($130,000-$155,999)","substantive"
"ACLD108",14,"14","$3,000-$3,499 ($156,000-$181,999)","substantive"
"ACLD108",15,"15","$3,500-$3,999 ($182,000-$207,999)","substantive"
"ACLD108",16,"16","$4,000- $4999 ($208,000 - $259,999)","substantive"
"ACLD108",17,"17","$5,000 or more ($260,000 or more)","substantive"
"ACLD108",18,"997","All incomes not stated","substantive"
"ACLD108",19,"998","Not applicable","not_applicable"
"ACLD108",20,"999","Unlinked record","unlinked"
"ACLD109",1,"1","Negative income","substantive"
"ACLD109",2,"2","Nil income","substantive"
"ACLD109",3,"3","$1-$149 ($1-$7,799)","substantive"
"ACLD109",4,"4","$150-$299 ($7,800-$15,599)","substantive"
"ACLD109",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD109",6,"6","$400-$499 ($20,800-$25,999)","substantive"
"ACLD109",7,"7","$500-$649 ($26,000-$33,799)","substantive"
"ACLD109",8,"8","$650-$799 ($33,800-$41,599)","substantive"
"ACLD109",9,"9","$800-$999 ($41,600-$51,999)","substantive"
"ACLD109",10,"10","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD109",11,"11","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD109",12,"12","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD109",13,"13","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD109",14,"14","$2,000-$2.499 ($104,000-$129,999)","substantive"
"ACLD109",15,"15","$2,500-$2,999 ($130,000-$155,999)","substantive"
"ACLD109",16,"16","$3,000-$3,499 ($156,000-$181,999)","substantive"
"ACLD109",17,"17","$3,500-$3,999 ($182,000-$207,999)","substantive"
"ACLD109",18,"18","$4,000-$4,499 ($208,000-$233,999)","substantive"
"ACLD109",19,"19","$4,500-$4,999 ($234,000-$259,999)","substantive"
"ACLD109",20,"20","$5,000-$5,999 ($260,000-$311,999)","substantive"
"ACLD109",21,"21","$6,000-$7,999 ($312,000-$415,999)","substantive"
"ACLD109",22,"22","$8,000 or more ($416,000 or more)","substantive"
"ACLD109",23,"997","All incomes not stated","substantive"
"ACLD109",24,"998","Not applicable","not_applicable"
"ACLD109",25,"999","Unlinked record","unlinked"
"ACLD110",1,"1","Negative income","substantive"
"ACLD110",2,"2","Nil income","substantive"
"ACLD110",3,"3","$1-$149 ($1-$7,799)","substantive"
"ACLD110",4,"4","$150-$299 ($7,800-$15,599)","substantive"
"ACLD110",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD110",6,"6","$400-$499 ($20,800-$25,999)","substantive"
"ACLD110",7,"7","$500-$649 ($26,000-$33,799)","substantive"
"ACLD110",8,"8","$650-$799 ($33,800-$41,599)","substantive"
"ACLD110",9,"9","$800-$999 ($41,600-$51,999)","substantive"
"ACLD110",10,"10","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD110",11,"11","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD110",12,"12","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD110",13,"13","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD110",14,"14","$2,000-$2.499 ($104,000-$129,999)","substantive"
"ACLD110",15,"15","$2,500-$2,999 ($130,000-$155,999)","substantive"
"ACLD110",16,"16","$3,000-$3,499 ($156,000-$181,999)","substantive"
"ACLD110",17,"17","$3,500-$3,999 ($182,000-$207,999)","substantive"
"ACLD110",18,"18","$4,000-$4,499 ($208,000-$233,999)","substantive"
"ACLD110",19,"19","$4,500-$4,999 ($234,000-$259,999)","substantive"
"ACLD110",20,"20","$5,000-$5,999 ($260,000-$311,999)","substantive"
"ACLD110",21,"21","$6,000-$7,999 ($312,000-$415,999)","substantive"
"ACLD110",22,"22","$8,000 or more ($416,000 or more)","substantive"
"ACLD110",23,"23","Partial income stated","substantive"
"ACLD110",24,"997","All incomes not stated","substantive"
"ACLD110",25,"998","Not applicable","not_applicable"
"ACLD110",26,"999","Unlinked record","unlinked"
"ACLD111",1,"0-99","0 to 99 hours singly","range"
"ACLD111",2,"997","Not stated","not_stated"
"ACLD111",3,"998","Not applicable","not_applicable"
"ACLD111",4,"999","Unlinked record","unlinked"
"ACLD112",1,"1","None","substantive"
"ACLD112",2,"2","1-19 hours","substantive"
"ACLD112",3,"3","20-39 hours","substantive"
"ACLD112",4,"4","40-59 hours","substantive"
"ACLD112",5,"5","60-79 hours","substantive"
"ACLD112",6,"6","80-99 hours","substantive"
"ACLD112",7,"7","100-119 hours","substantive"
"ACLD112",8,"8","120 hours and over","substantive"
"ACLD112",9,"9","Partial hours stated","substantive"
"ACLD112",10,"97","Not stated","not_stated"
"ACLD112",11,"98","Not applicable","not_applicable"
"ACLD112",12,"99","Unlinked record","unlinked"
"ACLD113",1,"0","None","substantive"
"ACLD113",2,"1","1-15 hours","substantive"
"ACLD113",3,"2","16-24 hours","substantive"
"ACLD113",4,"3","25-34 hours","substantive"
"ACLD113",5,"4","35-39 hours","substantive"
"ACLD113",6,"5","40 hours","substantive"
"ACLD113",7,"6","41-48 hours","substantive"
"ACLD113",8,"7","49 hours and over","substantive"
"ACLD113",9,"97","Not stated","not_stated"
"ACLD113",10,"98","Not applicable","not_applicable"
"ACLD113",11,"99","Unlinked record","unlinked"
"ACLD114",1,"1","Year 12 or equivalent","substantive"
"ACLD114",2,"2","Year 11 or equivalent","substantive"
"ACLD114",3,"3","Year 10 or equivalent","substantive"
"ACLD114",4,"4","Year 9 or equivalent","substantive"
"ACLD114",5,"5","Year 8 or below","substantive"
"ACLD114",6,"6","Did not go to school","substantive"
"ACLD114",7,"97","Not stated","not_stated"
"ACLD114",8,"98","Not applicable","not_applicable"
"ACLD114",9,"99","Unlinked record","unlinked"
"ACLD115",1,"1","Skill level  one","substantive"
"ACLD115",2,"2","Skill level two","substantive"
"ACLD115",3,"3","Skill level three","substantive"
"ACLD115",4,"4","Skill level four","substantive"
"ACLD115",5,"5","Skill level five","substantive"
"ACLD115",6,"9","Skill level not ascertainable","substantive"
"ACLD115",7,"97","Not stated","not_stated"
"ACLD115",8,"98","Not applicable","not_applicable"
"ACLD115",9,"99","Unlinked record","unlinked"
"ACLD116",1,"6 Digits","1270.0.55.002 ASGS Volume 2 2011","external_reference"
"ACLD116",2,"9999999","Unlinked record","unlinked"
"ACLD117",1,"6 Digits","1270.0.55.002 ASGS Volume 2 2016","external_reference"
"ACLD117",2,"9999999","Unlinked record","unlinked"
"ACLD118",1,"6 Digits","Indigenous Areas | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD118",2,"9999999","Unlinked record","unlinked"
"ACLD119",1,"0","No SEIFA Score","substantive"
"ACLD119",2,"1","Decile 1 (most disadvantaged)","substantive"
"ACLD119",3,"2","Decile 2","substantive"
"ACLD119",4,"3","Decile 3","substantive"
"ACLD119",5,"4","Decile 4","substantive"
"ACLD119",6,"5","Decile 5","substantive"
"ACLD119",7,"6","Decile 6","substantive"
"ACLD119",8,"7","Decile 7","substantive"
"ACLD119",9,"8","Decile 8","substantive"
"ACLD119",10,"9","Decile 9","substantive"
"ACLD119",11,"10","Decile 10 (least disadvantaged)","substantive"
"ACLD119",12,"999","Unlinked record","unlinked"
"ACLD120",1,"0","No SEIFA Score","substantive"
"ACLD120",2,"1","Decile 1 (most disadvantaged)","substantive"
"ACLD120",3,"2","Decile 2","substantive"
"ACLD120",4,"3","Decile 3","substantive"
"ACLD120",5,"4","Decile 4","substantive"
"ACLD120",6,"5","Decile 5","substantive"
"ACLD120",7,"6","Decile 6","substantive"
"ACLD120",8,"7","Decile 7","substantive"
"ACLD120",9,"8","Decile 8","substantive"
"ACLD120",10,"9","Decile 9","substantive"
"ACLD120",11,"10","Decile 10 (most advantaged)","substantive"
"ACLD120",12,"999","Unlinked record","unlinked"
"ACLD121",1,"1","Age not imputed","substantive"
"ACLD121",2,"2","Age imputed","substantive"
"ACLD121",3,"99","Unlinked record","unlinked"
"ACLD122",1,"1","Marital status not imputed","substantive"
"ACLD122",2,"2","Marital status imputed","substantive"
"ACLD122",3,"98","Not applicable","not_applicable"
"ACLD122",4,"99","Unlinked record","unlinked"
"ACLD123",1,"1","Workplace address not imputed","substantive"
"ACLD123",2,"2","Workplace address imputed - SA2 stated","substantive"
"ACLD123",3,"3","Workplace address imputed - Capital city stated","substantive"
"ACLD123",4,"4","Workplace address imputed - State/Territory stated","substantive"
"ACLD123",5,"5","Workplace address imputed - Not stated","substantive"
"ACLD123",6,"98","Not applicable","not_applicable"
"ACLD123",7,"99","Unlinked record","unlinked"
"ACLD124",1,"1","Not imputed - State/territory, SLA, and CD stated","substantive"
"ACLD124",2,"2","CD imputed - State/territory and SLA stated","substantive"
"ACLD124",3,"3","SLA and CD imputed - Capital City provided","substantive"
"ACLD124",4,"4","SLA and CD imputed - State/territory only provided","substantive"
"ACLD124",5,"5","State/territory, SLA and CD imputed","substantive"
"ACLD124",6,"99","Unlinked record","unlinked"
"ACLD125",1,"1","Sex not imputed","substantive"
"ACLD125",2,"2","Sex imputed","substantive"
"ACLD125",3,"99","Unlinked record","unlinked"
"ACLD126",1,"1","Negative income","substantive"
"ACLD126",2,"2","Nil income","substantive"
"ACLD126",3,"3","$1-$199 ($1-$10,399)","substantive"
"ACLD126",4,"4","$200-$299 ($10,400-$15,599)","substantive"
"ACLD126",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD126",6,"6","$400-$599 ($20,800-$31,199)","substantive"
"ACLD126",7,"7","$600-$799 ($31,200-$41,599)","substantive"
"ACLD126",8,"8","$800-$999 ($41,600-$51,999)","substantive"
"ACLD126",9,"9","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD126",10,"10","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD126",11,"11","$1,500-$1,999 ($78,000-$103,999)","substantive"
"ACLD126",12,"12","$2,000 or more ($104,000 or more)","substantive"
"ACLD126",13,"997","Not stated","not_stated"
"ACLD126",14,"998","Not applicable","not_applicable"
"ACLD126",15,"999","Unlinked record","unlinked"
"ACLD127",1,"1","Negative income","substantive"
"ACLD127",2,"2","Nil income","substantive"
"ACLD127",3,"3","$1-$149 ($1-$7,799)","substantive"
"ACLD127",4,"4","$150-$299 ($7,800-$15,599)","substantive"
"ACLD127",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD127",6,"6","$400-$499 ($20,800-$25,999)","substantive"
"ACLD127",7,"7","$500-$649 ($26,000-$33,799)","substantive"
"ACLD127",8,"8","$650-$799 ($33,800-$41,599)","substantive"
"ACLD127",9,"9","$800-$999 ($41,600-$51,999)","substantive"
"ACLD127",10,"10","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD127",11,"11","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD127",12,"12","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD127",13,"13","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD127",14,"14","$2,000-$2,999 ($104,000-$155,999)","substantive"
"ACLD127",15,"15","$3,000 or more ($156,000 or more)","substantive"
"ACLD127",16,"997","Not stated","not_stated"
"ACLD127",17,"998","Not applicable","not_applicable"
"ACLD127",18,"999","Unlinked record","unlinked"
"ACLD128",1,"1","Negative income","substantive"
"ACLD128",2,"2","Nil income","substantive"
"ACLD128",3,"3","$1-$149 ($1-$7,799)","substantive"
"ACLD128",4,"4","$150-$299 ($7,800-$15,599)","substantive"
"ACLD128",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD128",6,"6","$400-$499 ($20,800-$25,999)","substantive"
"ACLD128",7,"7","$500-$649 ($26,000-$33,799)","substantive"
"ACLD128",8,"8","$650-$799 ($33,800-$41,599)","substantive"
"ACLD128",9,"9","$800-$999 ($41,600-$51,999)","substantive"
"ACLD128",10,"10","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD128",11,"11","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD128",12,"12","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD128",13,"13","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD128",14,"14","$2,000-$2,999 ($104,000-$155,999)","substantive"
"ACLD128",15,"15","$3,000-$3,499 ($156,000 $181,999)","substantive"
"ACLD128",16,"16","$3,500 or more ($182,000 or more)","substantive"
"ACLD128",17,"997","Not stated","not_stated"
"ACLD128",18,"998","Not applicable","not_applicable"
"ACLD128",19,"999","Unlinked record","unlinked"
"ACLD129",1,"1","Negative income","substantive"
"ACLD129",2,"2","Nil income","substantive"
"ACLD129",3,"3","$1-$199 ($1-$10,399)","substantive"
"ACLD129",4,"4","$200-$299 ($10,400-$15,599)","substantive"
"ACLD129",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD129",6,"6","$400-$599 ($20,800-$31,199)","substantive"
"ACLD129",7,"7","$600-$799 ($31,200-$41,599)","substantive"
"ACLD129",8,"8","$800-$999 ($41,600-$51,999)","substantive"
"ACLD129",9,"9","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD129",10,"10","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD129",11,"11","$1,500-$1,999 ($78,000-$103,999)","substantive"
"ACLD129",12,"12","$2,000 or more ($104,000 or more)","substantive"
"ACLD129",13,"97","Not stated","not_stated"
"ACLD129",14,"98","Not applicable","not_applicable"
"ACLD129",15,"99","Unlinked record","unlinked"
"ACLD130",1,"1","Negative income","substantive"
"ACLD130",2,"2","Nil income","substantive"
"ACLD130",3,"3","$1-$149 ($1-$7,799)","substantive"
"ACLD130",4,"4","$150-$299 ($7,800-$15,599)","substantive"
"ACLD130",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD130",6,"6","$400-$499 ($20,800-$25,999)","substantive"
"ACLD130",7,"7","$500-$649 ($26,000-$33,799)","substantive"
"ACLD130",8,"8","$650-$799 ($33,800-$41,599)","substantive"
"ACLD130",9,"9","$800-$999 ($41,600-$51,999)","substantive"
"ACLD130",10,"10","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD130",11,"11","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD130",12,"12","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD130",13,"13","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD130",14,"14","$2,000-$2,999 ($104,000-$155,999)","substantive"
"ACLD130",15,"15","$3,000 or more ($156,000 or more)","substantive"
"ACLD130",16,"97","Not stated","not_stated"
"ACLD130",17,"98","Not applicable","not_applicable"
"ACLD130",18,"99","Unlinked record","unlinked"
"ACLD131",1,"1","Negative income","substantive"
"ACLD131",2,"2","Nil income","substantive"
"ACLD131",3,"3","$1-$149 ($1-$7,799)","substantive"
"ACLD131",4,"4","$150-$299 ($7,800-$15,599)","substantive"
"ACLD131",5,"5","$300-$399 ($15,600-$20,799)","substantive"
"ACLD131",6,"6","$400-$499 ($20,800-$25,999)","substantive"
"ACLD131",7,"7","$500-$649 ($26,000-$33,799)","substantive"
"ACLD131",8,"8","$650-$799 ($33,800-$41,599)","substantive"
"ACLD131",9,"9","$800-$999 ($41,600-$51,999)","substantive"
"ACLD131",10,"10","$1,000-$1,249 ($52,000-$64,999)","substantive"
"ACLD131",11,"11","$1,250-$1,499 ($65,000-$77,999)","substantive"
"ACLD131",12,"12","$1,500-$1,749 ($78,000-$90,999)","substantive"
"ACLD131",13,"13","$1,750-$1,999 ($91,000-$103,999)","substantive"
"ACLD131",14,"14","$2,000-$2,999 ($104,000-$155,999)","substantive"
"ACLD131",15,"15","$3,000-$3,499 ($156,000-$181,999)","substantive"
"ACLD131",16,"16","$3,500 or more ($182,000 or more)","substantive"
"ACLD131",17,"997","Not stated","not_stated"
"ACLD131",18,"998","Not applicable","not_applicable"
"ACLD131",19,"999","Unlinked record","unlinked"
"ACLD132",1,"4-digit","2901.0 - Census Dictionary, 2011 (abs.gov.au)","external_reference"
"ACLD132",2,"99997","Not stated","not_stated"
"ACLD132",3,"99998","Not applicable","not_applicable"
"ACLD132",4,"99999","Unlinked record","unlinked"
"ACLD133",1,"4-digit","2901.0 - Census of Population and Housing: Census Dictionary, 2016 (abs.gov.au)","external_reference"
"ACLD133",2,"99997","Not stated","not_stated"
"ACLD133",3,"99998","Not applicable","not_applicable"
"ACLD133",4,"99999","Unlinked record","unlinked"
"ACLD134",1,"97","Not stated","not_stated"
"ACLD134",2,"98","Not applicable","not_applicable"
"ACLD134",3,"99","Unlinked record","unlinked"
"ACLD135",1,"4-digit","Industry of employment (INDP) | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD135",2,"99997","Not stated","not_stated"
"ACLD135",3,"99998","Not applicable","not_applicable"
"ACLD135",4,"99999","Unlinked record","unlinked"
"ACLD136",1,"997","Not stated","not_stated"
"ACLD136",2,"998","Not applicable","not_applicable"
"ACLD136",3,"999","Unlinked record","unlinked"
"ACLD137",1,"9997","Not stated","not_stated"
"ACLD137",2,"9998","Not applicable","not_applicable"
"ACLD137",3,"9999","Unlinked record","unlinked"
"ACLD138",1,"0","Agriculture, Forestry and Fishing","substantive"
"ACLD138",2,"1","Mining","substantive"
"ACLD138",3,"2","Manufacturing","substantive"
"ACLD138",4,"3","Electricity, Gas, Water and Waste Services","substantive"
"ACLD138",5,"4","Construction","substantive"
"ACLD138",6,"5","Wholesale Trade","substantive"
"ACLD138",7,"6","Retail Trade","substantive"
"ACLD138",8,"7","Accommodation and Food Services","substantive"
"ACLD138",9,"8","Transport, Postal and Warehousing","substantive"
"ACLD138",10,"9","Information Media and Telecommunications","substantive"
"ACLD138",11,"10","Financial and Insurance Services","substantive"
"ACLD138",12,"11","Rental, Hiring and Real Estate Services","substantive"
"ACLD138",13,"12","Professional, Scientific and Technical Services","substantive"
"ACLD138",14,"13","Administrative and Support Services","substantive"
"ACLD138",15,"14","Public Administration and Safety","substantive"
"ACLD138",16,"15","Education and Training","substantive"
"ACLD138",17,"16","Health Care and Social Assistance","substantive"
"ACLD138",18,"17","Arts and Recreation Services","substantive"
"ACLD138",19,"18","Other Services","substantive"
"ACLD138",20,"19","Inadequately described","substantive"
"ACLD138",21,"997","Not stated","not_stated"
"ACLD138",22,"998","Not applicable","not_applicable"
"ACLD138",23,"999","Unlinked record","unlinked"
"ACLD139",1,"1","Person usually resident in household with 1 or more Aboriginal and/ or Torres Strait Islander persons","substantive"
"ACLD139",2,"2","Person usually resident in other households","substantive"
"ACLD139",3,"98","Not applicable","not_applicable"
"ACLD139",4,"99","Unlinked record","unlinked"
"ACLD140",1,"1","Household with Aboriginal and/ or Torres Strait Islander person(s)","substantive"
"ACLD140",2,"2","Other households","substantive"
"ACLD140",3,"98","Not applicable","not_applicable"
"ACLD140",4,"99","Unlinked record","unlinked"
"ACLD141",1,"1","Non-Indigenous","substantive"
"ACLD141",2,"2","Aboriginal","substantive"
"ACLD141",3,"3","Torres Strait Islander","substantive"
"ACLD141",4,"4","Both Aboriginal and Torres Strait Islander","substantive"
"ACLD141",5,"97","Not stated","not_stated"
"ACLD141",6,"99","Unlinked record","unlinked"
"ACLD142",1,"1","Non-Indigenous","substantive"
"ACLD142",2,"2","Aboriginal and/or Torres Strait Islander","substantive"
"ACLD142",3,"97","Not stated","not_stated"
"ACLD142",4,"98","Not applicable","not_applicable"
"ACLD142",5,"99","Unlinked record","unlinked"
"ACLD143",1,"1","All persons in household stated Indigenous status, Aboriginal and/or Torres Strait Islander persons only","substantive"
"ACLD143",2,"2","Indigenous status not stated for some, all stated are Aboriginal and/or Torres Strait Islander persons","substantive"
"ACLD143",3,"3","All persons in household stated Indigenous status, non-Indigenous persons only","substantive"
"ACLD143",4,"4","Indigenous status not stated for some, all stated are non-Indigenous persons","substantive"
"ACLD143",5,"5","Aboriginal and/or Torres Strait Islander persons and non-Indigenous persons in household","substantive"
"ACLD143",6,"97","All persons in household did not state Indigenous Status","substantive"
"ACLD143",7,"98","Not applicable","not_applicable"
"ACLD143",8,"99","Unlinked record","unlinked"
"ACLD144",1,"4 Digits","2901.0 Census Dictionary 2011, LANP","external_reference"
"ACLD144",2,"99997","Not stated","not_stated"
"ACLD144",3,"99998","Not applicable","not_applicable"
"ACLD144",4,"99999","Unlinked record","unlinked"
"ACLD145",1,"4 Digits","2901.0 Census Dictionary 2016, LANP","external_reference"
"ACLD145",2,"99997","Not stated","not_stated"
"ACLD145",3,"99998","Not applicable","not_applicable"
"ACLD145",4,"99999","Unlinked record","unlinked"
"ACLD146",1,"4 Digits","Language used at home (LANP) | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD146",2,"99997","Not stated","not_stated"
"ACLD146",3,"99998","Not applicable","not_applicable"
"ACLD146",4,"99999","Unlinked record","unlinked"
"ACLD147",1,"1","All members stated labour force status, no persons temporarily absent over 15","substantive"
"ACLD147",2,"2","One or more members did not state labour force status, no persons temporarily absent over 15","substantive"
"ACLD147",3,"3","All members stated labour force status, One or more persons temporarily absent over 15","substantive"
"ACLD147",4,"4","One or more members did not state labour force status, One or more persons temporarily absent over 15","substantive"
"ACLD147",5,"98","Not applicable","not_applicable"
"ACLD147",6,"99","Unlinked record","unlinked"
"ACLD148",1,"1","Employed, worked full-time","substantive"
"ACLD148",2,"2","Employed, worked part-time","substantive"
"ACLD148",3,"3","Employed, away from work","substantive"
"ACLD148",4,"4","Employed, hours of work not stated","substantive"
"ACLD148",5,"5","Unemployed, looking for full-time work","substantive"
"ACLD148",6,"6","Unemployed, looking for part-time work","substantive"
"ACLD148",7,"7","Not in the labour force","substantive"
"ACLD148",8,"97","Labour force status not stated","substantive"
"ACLD148",9,"98","Not applicable","not_applicable"
"ACLD148",10,"99","Unlinked Record","unlinked"
"ACLD149",1,"1","Couple family: Both employed, worked full-time","substantive"
"ACLD149",2,"2","Couple family: One employed full-time, other part-time","substantive"
"ACLD149",3,"3","Couple family: One employed full-time, other away from work","substantive"
"ACLD149",4,"4","Couple family: One employed full-time, other unemployed","substantive"
"ACLD149",5,"5","Couple family: One employed full-time, other not in the labour force","substantive"
"ACLD149",6,"6","Couple family: One employed full-time, other labour force status not stated","substantive"
"ACLD149",7,"7","Couple family: Both employed, worked part-time","substantive"
"ACLD149",8,"8","Couple family: One employed part-time, other away from work","substantive"
"ACLD149",9,"9","Couple family: One employed part-time, other unemployed","substantive"
"ACLD149",10,"10","Couple family: One employed part-time, other not in the labour force","substantive"
"ACLD149",11,"11","Couple family: One employed part-time, other labour force status not stated","substantive"
"ACLD149",12,"12","Couple family: Both employed, away from work","substantive"
"ACLD149",13,"13","Couple family: One away from work, other unemployed","substantive"
"ACLD149",14,"14","Couple family: One away from work, other not in the labour force","substantive"
"ACLD149",15,"15","Couple family: One away from work, other labour force status not stated","substantive"
"ACLD149",16,"16","Couple family: Both unemployed","substantive"
