identifier,code,value_label,frequency_note,sheet,source_row,value_order,is_placeholder,source_workbook
OCC06MJ,3940,Wood Trades Workers nfd,,Main job,825,270,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3941,Cabinetmakers,,Main job,826,271,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3942,Wood Machinists and Other Wood Trades Workers,,Main job,827,272,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3990,Miscellaneous Technicians and Trades Workers nfd,,Main job,829,273,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3991,Boat Builders and Shipwrights,,Main job,830,274,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",,Main job,831,275,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3993,"Gallery, Library and Museum Technicians",,Main job,832,276,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3994,Jewellers,,Main job,833,277,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3995,Performing Arts Technicians,,Main job,834,278,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3996,Signwriters,,Main job,835,279,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,3999,Other Miscellaneous Technicians and Trades Workers,,Main job,836,280,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4000,Community and Personal Service Workers nfd,,Main job,838,281,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4100,Health and Welfare Support Workers nfd,,Main job,840,282,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4110,Health and Welfare Support Workers nfd,,Main job,842,283,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4111,Ambulance Officers and Paramedics,,Main job,843,284,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4112,"Dental Hygienists, Technicians and Therapists",,Main job,844,285,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4113,Diversional Therapists,,Main job,845,286,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4114,Enrolled and Mothercraft Nurses,,Main job,846,287,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4115,Indigenous Health Workers,,Main job,847,288,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4116,Massage Therapists,,Main job,848,289,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4117,Welfare Support Workers,,Main job,849,290,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4200,Carers and Aides nfd,,Main job,851,291,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4210,Child Carers nfd,,Main job,853,292,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4211,Child Carers,,Main job,854,293,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4220,Education Aides nfd,,Main job,856,294,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4221,Education Aides,,Main job,857,295,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4230,Personal Carers and Assistants nfd,,Main job,859,296,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4231,Aged and Disabled Carers,,Main job,860,297,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4232,Dental Assistants,,Main job,861,298,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4233,Nursing Support and Personal Care Workers,,Main job,862,299,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4234,Special Care Workers,,Main job,863,300,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4300,Hospitality Workers nfd,,Main job,865,301,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4310,Hospitality Workers nfd,,Main job,867,302,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4311,Bar Attendants and Baristas,,Main job,868,303,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4312,Cafe Workers,,Main job,869,304,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4313,Gaming Workers,,Main job,870,305,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4314,Hotel Service Managers,,Main job,871,306,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4315,Waiters,,Main job,872,307,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4319,Other Hospitality Workers,,Main job,873,308,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4400,Protective Service Workers nfd,,Main job,875,309,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4410,"Defence Force Members, Fire Fighters and Police nfd",,Main job,877,310,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4411,Defence Force Members - Other Ranks,,Main job,878,311,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4412,Fire and Emergency Workers,,Main job,879,312,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4413,Police,,Main job,880,313,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4420,Prison and Security Officers nfd,,Main job,882,314,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4421,Prison Officers,,Main job,883,315,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4422,Security Officers and Guards,,Main job,884,316,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4500,Sports and Personal Service Workers nfd,,Main job,886,317,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4510,Personal Service and Travel Workers nfd,,Main job,888,318,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4511,Beauty Therapists,,Main job,889,319,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4512,Driving Instructors,,Main job,890,320,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4513,Funeral Workers,,Main job,891,321,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4514,"Gallery, Museum and Tour Guides",,Main job,892,322,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4515,Personal Care Consultants,,Main job,893,323,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4516,Tourism and Travel Advisers,,Main job,894,324,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4517,Travel Attendants,,Main job,895,325,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4518,Other Personal Service Workers,,Main job,896,326,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4520,Sports and Fitness Workers nfd,,Main job,898,327,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4521,Fitness Instructors,,Main job,899,328,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4522,Outdoor Adventure Guides,,Main job,900,329,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4523,"Sports Coaches, Instructors and Officials",,Main job,901,330,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,4524,Sportspersons,,Main job,902,331,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5000,Clerical and Administrative Workers nfd,,Main job,904,332,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5100,Office Managers and Program Administrators nfd,,Main job,906,333,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5110,"Contract, Program and Project Administrators nfd",,Main job,908,334,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5111,"Contract, Program and Project Administrators",,Main job,909,335,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5120,Office and Practice Managers nfd,,Main job,911,336,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5121,Office Managers,,Main job,912,337,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5122,Practice Managers,,Main job,913,338,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5200,Personal Assistants and Secretaries nfd,,Main job,915,339,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5210,Personal Assistants and Secretaries nfd,,Main job,917,340,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5211,Personal Assistants,,Main job,918,341,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5212,Secretaries,,Main job,919,342,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5300,General Clerical Workers nfd,,Main job,921,343,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5310,General Clerks nfd,,Main job,923,344,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5311,General Clerks,,Main job,924,345,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5320,Keyboard Operators nfd,,Main job,926,346,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5321,Keyboard Operators,,Main job,927,347,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5400,Inquiry Clerks and Receptionists nfd,,Main job,929,348,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5410,Call or Contact Centre Information Clerks nfd,,Main job,931,349,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5411,Call or Contact Centre Workers,,Main job,932,350,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5412,Information Officers,,Main job,933,351,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5420,Receptionists nfd,,Main job,935,352,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5421,Receptionists,,Main job,936,353,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5500,Numerical Clerks nfd,,Main job,938,354,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5510,Accounting Clerks and Bookkeepers nfd,,Main job,940,355,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5511,Accounting Clerks,,Main job,941,356,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5512,Bookkeepers,,Main job,942,357,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5513,Payroll Clerks,,Main job,943,358,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5520,Financial and Insurance Clerks nfd,,Main job,945,359,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5521,Bank Workers,,Main job,946,360,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5522,Credit and Loans Officers,,Main job,947,361,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5523,"Insurance, Money Market and Statistical Clerks",,Main job,948,362,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5600,Clerical and Office Support Workers nfd,,Main job,950,363,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5610,Clerical and Office Support Workers nfd,,Main job,952,364,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5611,Betting Clerks,,Main job,953,365,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5612,Couriers and Postal Deliverers,,Main job,954,366,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5613,Filing and Registry Clerks,,Main job,955,367,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5614,Mail Sorters,,Main job,956,368,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5615,Survey Interviewers,,Main job,957,369,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5616,Switchboard Operators,,Main job,958,370,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5619,Other Clerical and Office Support Workers,,Main job,959,371,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5900,Other Clerical and Administrative Workers nfd,,Main job,961,372,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5910,Logistics Clerks nfd,,Main job,963,373,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5911,Purchasing and Supply Logistics Clerks,,Main job,964,374,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5912,Transport and Despatch Clerks,,Main job,965,375,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5990,Miscellaneous Clerical and Administrative Workers nfd,,Main job,967,376,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5991,Conveyancers and Legal Executives,,Main job,968,377,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5992,Court and Legal Clerks,,Main job,969,378,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5993,Debt Collectors,,Main job,970,379,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5994,Human Resource Clerks,,Main job,971,380,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5995,Inspectors and Regulatory Officers,,Main job,972,381,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",,Main job,973,382,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5997,Library Assistants,,Main job,974,383,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,5999,Other Miscellaneous Clerical and Administrative Workers,,Main job,975,384,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6000,Sales Workers nfd,,Main job,977,385,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6100,Sales Representatives and Agents nfd,,Main job,979,386,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6110,Insurance Agents and Sales Representatives nfd,,Main job,981,387,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6111,"Auctioneers, and Stock and Station Agents",,Main job,982,388,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6112,Insurance Agents,,Main job,983,389,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6113,Sales Representatives,,Main job,984,390,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6120,Real Estate Sales Agents nfd,,Main job,986,391,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6121,Real Estate Sales Agents,,Main job,987,392,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6200,Sales Assistants and Salespersons nfd,,Main job,989,393,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6210,Sales Assistants and Salespersons nfd,,Main job,991,394,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6211,Sales Assistants (General),,Main job,992,395,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6212,ICT Sales Assistants,,Main job,993,396,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6213,Motor Vehicle and Vehicle Parts Salespersons,,Main job,994,397,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6214,Pharmacy Sales Assistants,,Main job,995,398,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6215,Retail Supervisors,,Main job,996,399,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6216,Service Station Attendants,,Main job,997,400,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6217,Street Vendors and Related Salespersons,,Main job,998,401,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6219,Other Sales Assistants and Salespersons,,Main job,999,402,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6300,Sales Support Workers nfd,,Main job,1001,403,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6310,Checkout Operators and Office Cashiers nfd,,Main job,1003,404,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6311,Checkout Operators and Office Cashiers,,Main job,1004,405,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6390,Miscellaneous Sales Support Workers nfd,,Main job,1006,406,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6391,Models and Sales Demonstrators,,Main job,1007,407,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6392,Retail and Wool Buyers,,Main job,1008,408,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6393,Telemarketers,,Main job,1009,409,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6394,Ticket Salespersons,,Main job,1010,410,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6395,Visual Merchandisers,,Main job,1011,411,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,6399,Other Sales Support Workers,,Main job,1012,412,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7000,Machinery Operators and Drivers nfd,,Main job,1014,413,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7100,Machine and Stationary Plant Operators nfd,,Main job,1016,414,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7110,Machine Operators nfd,,Main job,1018,415,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",,Main job,1019,416,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7112,Industrial Spraypainters,,Main job,1020,417,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7113,Paper and Wood Processing Machine Operators,,Main job,1021,418,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7114,Photographic Developers and Printers,,Main job,1022,419,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7115,Plastics and Rubber Production Machine Operators,,Main job,1023,420,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7116,Sewing Machinists,,Main job,1024,421,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7117,Textile and Footwear Production Machine Operators,,Main job,1025,422,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7119,Other Machine Operators,,Main job,1026,423,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7120,Stationary Plant Operators nfd,,Main job,1028,424,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7121,"Crane, Hoist and Lift Operators",,Main job,1029,425,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7122,"Drillers, Miners and Shot Firers",,Main job,1030,426,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7123,Engineering Production Workers,,Main job,1031,427,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7129,Other Stationary Plant Operators,,Main job,1032,428,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7200,Mobile Plant Operators nfd,,Main job,1034,429,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7210,Mobile Plant Operators nfd,,Main job,1036,430,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7211,"Agricultural, Forestry and Horticultural Plant Operators",,Main job,1037,431,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7212,Earthmoving Plant Operators,,Main job,1038,432,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7213,Forklift Drivers,,Main job,1039,433,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7219,Other Mobile Plant Operators,,Main job,1040,434,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7300,Road and Rail Drivers nfd,,Main job,1042,435,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7310,"Automobile, Bus and Rail Drivers nfd",,Main job,1044,436,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7311,Automobile Drivers,,Main job,1045,437,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7312,Bus and Coach Drivers,,Main job,1046,438,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7313,Train and Tram Drivers,,Main job,1047,439,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7320,Delivery Drivers nfd,,Main job,1049,440,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7321,Delivery Drivers,,Main job,1050,441,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7330,Truck Drivers nfd,,Main job,1052,442,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7331,Truck Drivers,,Main job,1053,443,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7400,Storepersons nfd,,Main job,1055,444,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7410,Storepersons nfd,,Main job,1057,445,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,7411,Storepersons,,Main job,1058,446,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8000,Labourers nfd,,Main job,1060,447,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8100,Cleaners and Laundry Workers nfd,,Main job,1062,448,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8110,Cleaners and Laundry Workers nfd,,Main job,1064,449,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8111,Car Detailers,,Main job,1065,450,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8112,Commercial Cleaners,,Main job,1066,451,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8113,Domestic Cleaners,,Main job,1067,452,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8114,Housekeepers,,Main job,1068,453,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8115,Laundry Workers,,Main job,1069,454,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8116,Other Cleaners,,Main job,1070,455,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8200,Construction and Mining Labourers nfd,,Main job,1072,456,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8210,Construction and Mining Labourers nfd,,Main job,1074,457,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8211,Building and Plumbing Labourers,,Main job,1075,458,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8212,Concreters,,Main job,1076,459,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8213,Fencers,,Main job,1077,460,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8214,Insulation and Home Improvement Installers,,Main job,1078,461,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8215,Paving and Surfacing Labourers,,Main job,1079,462,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8216,Railway Track Workers,,Main job,1080,463,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8217,Structural Steel Construction Workers,,Main job,1081,464,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8219,Other Construction and Mining Labourers,,Main job,1082,465,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8300,Factory Process Workers nfd,,Main job,1084,466,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8310,Food Process Workers nfd,,Main job,1086,467,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8311,Food and Drink Factory Workers,,Main job,1087,468,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8312,"Meat Boners and Slicers, and Slaughterers",,Main job,1088,469,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8313,"Meat, Poultry and Seafood Process Workers",,Main job,1089,470,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8320,Packers and Product Assemblers nfd,,Main job,1091,471,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8321,Packers,,Main job,1092,472,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8322,Product Assemblers,,Main job,1093,473,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8390,Miscellaneous Factory Process Workers nfd,,Main job,1095,474,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8391,Metal Engineering Process Workers,,Main job,1096,475,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8392,Plastics and Rubber Factory Workers,,Main job,1097,476,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8393,Product Quality Controllers,,Main job,1098,477,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8394,Timber and Wood Process Workers,,Main job,1099,478,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8399,Other Factory Process Workers,,Main job,1100,479,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8400,"Farm, Forestry and Garden Workers nfd",,Main job,1102,480,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8410,"Farm, Forestry and Garden Workers nfd",,Main job,1104,481,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8411,Aquaculture Workers,,Main job,1105,482,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8412,Crop Farm Workers,,Main job,1106,483,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8413,Forestry and Logging Workers,,Main job,1107,484,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8414,Garden and Nursery Labourers,,Main job,1108,485,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8415,Livestock Farm Workers,,Main job,1109,486,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8416,Mixed Crop and Livestock Farm Workers,,Main job,1110,487,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8419,"Other Farm, Forestry and Garden Workers",,Main job,1111,488,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8500,Food Preparation Assistants nfd,,Main job,1113,489,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8510,Food Preparation Assistants nfd,,Main job,1115,490,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8511,Fast Food Cooks,,Main job,1116,491,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8512,Food Trades Assistants,,Main job,1117,492,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
OCC06MJ,8513,Kitchenhands,,Main job,1118,493,FALSE,COE_2025_Data_Item_List_DataLab.xlsx
