"sa1_code","sa2_code","sa4_code","state"
"20701114604","207011146","207",2
"20701114605","207011146","207",2
"20701114606","207011146","207",2
"20701114607","207011146","207",2
"20701114608","207011146","207",2
"20701114609","207011146","207",2
"20701114610","207011146","207",2
"20701114611","207011146","207",2
"20701114612","207011146","207",2
"20701114613","207011146","207",2
"20701114614","207011146","207",2
"20701114615","207011146","207",2
"20701114616","207011146","207",2
"20701114617","207011146","207",2
"20701114618","207011146","207",2
"20701114619","207011146","207",2
"20701114701","207011147","207",2
"20701114702","207011147","207",2
"20701114703","207011147","207",2
"20701114704","207011147","207",2
"20701114705","207011147","207",2
"20701114706","207011147","207",2
"20701114707","207011147","207",2
"20701114708","207011147","207",2
"20701114709","207011147","207",2
"20701114710","207011147","207",2
"20701114711","207011147","207",2
"20701114712","207011147","207",2
"20701114713","207011147","207",2
"20701114714","207011147","207",2
"20701114715","207011147","207",2
"20701114716","207011147","207",2
"20701114717","207011147","207",2
"20701114718","207011147","207",2
"20701114719","207011147","207",2
"20701114720","207011147","207",2
"20701114721","207011147","207",2
"20701114722","207011147","207",2
"20701114723","207011147","207",2
"20701114724","207011147","207",2
"20701114725","207011147","207",2
"20701114726","207011147","207",2
"20701114727","207011147","207",2
"20701114728","207011147","207",2
"20701114729","207011147","207",2
"20701114730","207011147","207",2
"20701114731","207011147","207",2
"20701114732","207011147","207",2
"20701114733","207011147","207",2
"20701114734","207011147","207",2
"20701114735","207011147","207",2
"20701114801","207011148","207",2
"20701114802","207011148","207",2
"20701114803","207011148","207",2
"20701114804","207011148","207",2
"20701114805","207011148","207",2
"20701114806","207011148","207",2
"20701114807","207011148","207",2
"20701114808","207011148","207",2
"20701114809","207011148","207",2
"20701114810","207011148","207",2
"20701114811","207011148","207",2
"20701114812","207011148","207",2
"20701114813","207011148","207",2
"20701114814","207011148","207",2
"20701114815","207011148","207",2
"20701114816","207011148","207",2
"20701114817","207011148","207",2
"20701114818","207011148","207",2
"20701114819","207011148","207",2
"20701114820","207011148","207",2
"20701114821","207011148","207",2
"20701114822","207011148","207",2
"20701114823","207011148","207",2
"20701114824","207011148","207",2
"20701114825","207011148","207",2
"20701114826","207011148","207",2
"20701114827","207011148","207",2
"20701114828","207011148","207",2
"20701114829","207011148","207",2
"20701114830","207011148","207",2
"20701114831","207011148","207",2
"20701114832","207011148","207",2
"20701114833","207011148","207",2
"20701114834","207011148","207",2
"20701114835","207011148","207",2
"20701114836","207011148","207",2
"20701114837","207011148","207",2
"20701114838","207011148","207",2
"20701114839","207011148","207",2
"20701114840","207011148","207",2
"20701114841","207011148","207",2
"20701114842","207011148","207",2
"20701114843","207011148","207",2
"20701114844","207011148","207",2
"20701114845","207011148","207",2
"20701114846","207011148","207",2
"20701114847","207011148","207",2
"20701114848","207011148","207",2
"20701114849","207011148","207",2
"20701114850","207011148","207",2
"20701114851","207011148","207",2
"20701114852","207011148","207",2
"20701114901","207011149","207",2
"20701114902","207011149","207",2
"20701114903","207011149","207",2
"20701114904","207011149","207",2
"20701114905","207011149","207",2
"20701114906","207011149","207",2
"20701114907","207011149","207",2
"20701114908","207011149","207",2
"20701114909","207011149","207",2
"20701114910","207011149","207",2
"20701114911","207011149","207",2
"20701114912","207011149","207",2
"20701114913","207011149","207",2
"20701114914","207011149","207",2
"20701114915","207011149","207",2
"20701114916","207011149","207",2
"20701114917","207011149","207",2
"20701114918","207011149","207",2
"20701114919","207011149","207",2
"20701114920","207011149","207",2
"20701114921","207011149","207",2
"20701114922","207011149","207",2
"20701114923","207011149","207",2
"20701114924","207011149","207",2
"20701114925","207011149","207",2
"20701114926","207011149","207",2
"20701114927","207011149","207",2
"20701114928","207011149","207",2
"20701114929","207011149","207",2
"20701114930","207011149","207",2
"20701114931","207011149","207",2
"20701114932","207011149","207",2
"20701114933","207011149","207",2
"20701114934","207011149","207",2
"20701114936","207011149","207",2
"20701114937","207011149","207",2
"20701114938","207011149","207",2
"20701114939","207011149","207",2
"20701114940","207011149","207",2
"20701114941","207011149","207",2
"20701114942","207011149","207",2
"20701114943","207011149","207",2
"20701114944","207011149","207",2
"20701114945","207011149","207",2
"20701114946","207011149","207",2
"20701114947","207011149","207",2
"20701114948","207011149","207",2
"20701114949","207011149","207",2
"20701114950","207011149","207",2
"20701114951","207011149","207",2
"20701115001","207011150","207",2
"20701115002","207011150","207",2
"20701115003","207011150","207",2
"20701115004","207011150","207",2
"20701115005","207011150","207",2
"20701115006","207011150","207",2
"20701115007","207011150","207",2
"20701115008","207011150","207",2
"20701115009","207011150","207",2
"20701115010","207011150","207",2
"20701115011","207011150","207",2
"20701115012","207011150","207",2
"20701115013","207011150","207",2
"20701115014","207011150","207",2
"20701115015","207011150","207",2
"20701115016","207011150","207",2
"20701115017","207011150","207",2
"20701115018","207011150","207",2
"20701115019","207011150","207",2
"20701115020","207011150","207",2
"20701115021","207011150","207",2
"20701115022","207011150","207",2
"20701115023","207011150","207",2
"20701115024","207011150","207",2
"20701115025","207011150","207",2
"20701115026","207011150","207",2
"20701115028","207011150","207",2
"20701115029","207011150","207",2
"20701115030","207011150","207",2
"20701115031","207011150","207",2
"20701115032","207011150","207",2
"20701115033","207011150","207",2
"20701115034","207011150","207",2
"20701115035","207011150","207",2
"20701115036","207011150","207",2
"20701115037","207011150","207",2
"20701115038","207011150","207",2
"20701115039","207011150","207",2
"20701115040","207011150","207",2
"20701115041","207011150","207",2
"20701115201","207011152","207",2
"20701115202","207011152","207",2
"20701115203","207011152","207",2
"20701115204","207011152","207",2
"20701115205","207011152","207",2
"20701115206","207011152","207",2
"20701115207","207011152","207",2
"20701115208","207011152","207",2
"20701115209","207011152","207",2
"20701115210","207011152","207",2
"20701115211","207011152","207",2
"20701115212","207011152","207",2
"20701115213","207011152","207",2
"20701115214","207011152","207",2
"20701115216","207011152","207",2
"20701115218","207011152","207",2
"20701115219","207011152","207",2
"20701115220","207011152","207",2
"20701115221","207011152","207",2
"20701115222","207011152","207",2
"20701115223","207011152","207",2
"20701115224","207011152","207",2
"20701115225","207011152","207",2
"20701115226","207011152","207",2
"20701115228","207011152","207",2
"20701115229","207011152","207",2
"20701115230","207011152","207",2
"20701115231","207011152","207",2
"20701115232","207011152","207",2
"20701115233","207011152","207",2
"20701115234","207011152","207",2
"20701115235","207011152","207",2
"20701115236","207011152","207",2
"20701115237","207011152","207",2
"20701115401","207011154","207",2
"20701115402","207011154","207",2
"20701115403","207011154","207",2
"20701115404","207011154","207",2
"20701115405","207011154","207",2
"20701115406","207011154","207",2
"20701115407","207011154","207",2
"20701115408","207011154","207",2
"20701115409","207011154","207",2
"20701115410","207011154","207",2
"20701115411","207011154","207",2
"20701115412","207011154","207",2
"20701115413","207011154","207",2
"20701115414","207011154","207",2
"20701115415","207011154","207",2
"20701115416","207011154","207",2
"20701115417","207011154","207",2
"20701115418","207011154","207",2
"20701115501","207011155","207",2
"20701115502","207011155","207",2
"20701115503","207011155","207",2
"20701115504","207011155","207",2
"20701115505","207011155","207",2
"20701115506","207011155","207",2
"20701115507","207011155","207",2
"20701115508","207011155","207",2
"20701115509","207011155","207",2
"20701115510","207011155","207",2
"20701115511","207011155","207",2
"20701115512","207011155","207",2
"20701115513","207011155","207",2
"20701115514","207011155","207",2
"20701115515","207011155","207",2
"20701115516","207011155","207",2
"20701115517","207011155","207",2
"20701115518","207011155","207",2
"20701115519","207011155","207",2
"20701115520","207011155","207",2
"20701115521","207011155","207",2
"20701115522","207011155","207",2
"20701115523","207011155","207",2
"20701115524","207011155","207",2
"20701115525","207011155","207",2
"20701115526","207011155","207",2
"20701115527","207011155","207",2
"20701115528","207011155","207",2
"20701115529","207011155","207",2
"20701115530","207011155","207",2
"20701115531","207011155","207",2
"20701115532","207011155","207",2
"20701115533","207011155","207",2
"20701115534","207011155","207",2
"20701115535","207011155","207",2
"20701115536","207011155","207",2
"20701115537","207011155","207",2
"20701115538","207011155","207",2
"20701115539","207011155","207",2
"20701115540","207011155","207",2
"20701115541","207011155","207",2
"20701115542","207011155","207",2
"20701115543","207011155","207",2
"20701151901","207011519","207",2
"20701151902","207011519","207",2
"20701151903","207011519","207",2
"20701151904","207011519","207",2
"20701151905","207011519","207",2
"20701151906","207011519","207",2
"20701151907","207011519","207",2
"20701151908","207011519","207",2
"20701151909","207011519","207",2
"20701151910","207011519","207",2
"20701151911","207011519","207",2
"20701151912","207011519","207",2
"20701151913","207011519","207",2
"20701151914","207011519","207",2
"20701151915","207011519","207",2
"20701151916","207011519","207",2
"20701151917","207011519","207",2
"20701151918","207011519","207",2
"20701151919","207011519","207",2
"20701151920","207011519","207",2
"20701151921","207011519","207",2
"20701151922","207011519","207",2
"20701151923","207011519","207",2
"20701152001","207011520","207",2
"20701152002","207011520","207",2
"20701152003","207011520","207",2
"20701152004","207011520","207",2
"20701152005","207011520","207",2
"20701152006","207011520","207",2
"20701152007","207011520","207",2
"20701152008","207011520","207",2
"20701152009","207011520","207",2
"20701152010","207011520","207",2
"20701152011","207011520","207",2
"20701152012","207011520","207",2
"20701152013","207011520","207",2
"20701152014","207011520","207",2
"20701152015","207011520","207",2
"20701152016","207011520","207",2
"20701152017","207011520","207",2
"20701152018","207011520","207",2
"20701152019","207011520","207",2
"20701152020","207011520","207",2
"20701152021","207011520","207",2
"20701152022","207011520","207",2
"20701152023","207011520","207",2
"20701152024","207011520","207",2
"20701152025","207011520","207",2
"20701152026","207011520","207",2
"20701152027","207011520","207",2
"20701152028","207011520","207",2
"20701152101","207011521","207",2
"20701152102","207011521","207",2
"20701152103","207011521","207",2
"20701152104","207011521","207",2
"20701152105","207011521","207",2
"20701152106","207011521","207",2
"20701152107","207011521","207",2
"20701152108","207011521","207",2
"20701152109","207011521","207",2
"20701152110","207011521","207",2
"20701152111","207011521","207",2
"20701152112","207011521","207",2
"20701152113","207011521","207",2
"20701152114","207011521","207",2
"20701152115","207011521","207",2
"20701152116","207011521","207",2
"20701152117","207011521","207",2
"20701152118","207011521","207",2
"20701152119","207011521","207",2
"20701152120","207011521","207",2
"20701152121","207011521","207",2
"20701152122","207011521","207",2
"20701152123","207011521","207",2
"20701152124","207011521","207",2
"20701152125","207011521","207",2
"20701152126","207011521","207",2
"20701152127","207011521","207",2
"20701152128","207011521","207",2
"20701152201","207011522","207",2
"20701152202","207011522","207",2
"20701152203","207011522","207",2
"20701152204","207011522","207",2
"20701152205","207011522","207",2
"20701152206","207011522","207",2
"20701152207","207011522","207",2
"20701152208","207011522","207",2
"20701152209","207011522","207",2
"20701152210","207011522","207",2
"20701152211","207011522","207",2
"20701152212","207011522","207",2
"20701152213","207011522","207",2
"20701152214","207011522","207",2
"20701152215","207011522","207",2
"20701152216","207011522","207",2
"20701152217","207011522","207",2
"20701152218","207011522","207",2
"20701152219","207011522","207",2
"20701152220","207011522","207",2
"20701152221","207011522","207",2
"20701152222","207011522","207",2
"20701152223","207011522","207",2
"20701152224","207011522","207",2
"20701152225","207011522","207",2
"20701152226","207011522","207",2
"20701152227","207011522","207",2
"20701152228","207011522","207",2
"20701152229","207011522","207",2
"20701152230","207011522","207",2
"20701152231","207011522","207",2
"20702115601","207021156","207",2
"20702115602","207021156","207",2
"20702115603","207021156","207",2
"20702115604","207021156","207",2
"20702115605","207021156","207",2
"20702115606","207021156","207",2
"20702115607","207021156","207",2
"20702115608","207021156","207",2
"20702115609","207021156","207",2
"20702115610","207021156","207",2
"20702115611","207021156","207",2
"20702115612","207021156","207",2
"20702115613","207021156","207",2
"20702115614","207021156","207",2
"20702115615","207021156","207",2
"20702115616","207021156","207",2
"20702115617","207021156","207",2
"20702115618","207021156","207",2
"20702115619","207021156","207",2
"20702115620","207021156","207",2
"20702115621","207021156","207",2
"20702115622","207021156","207",2
"20702115623","207021156","207",2
"20702115624","207021156","207",2
"20702115625","207021156","207",2
"20702115626","207021156","207",2
"20702115627","207021156","207",2
"20702115628","207021156","207",2
"20702115701","207021157","207",2
"20702115702","207021157","207",2
"20702115703","207021157","207",2
"20702115704","207021157","207",2
"20702115705","207021157","207",2
"20702115706","207021157","207",2
"20702115707","207021157","207",2
"20702115708","207021157","207",2
"20702115709","207021157","207",2
"20702115710","207021157","207",2
"20702115711","207021157","207",2
"20702115712","207021157","207",2
"20702115714","207021157","207",2
"20702115715","207021157","207",2
"20702115716","207021157","207",2
"20702115717","207021157","207",2
"20702115718","207021157","207",2
"20702115720","207021157","207",2
"20702115721","207021157","207",2
"20702115722","207021157","207",2
"20702115723","207021157","207",2
"20702115724","207021157","207",2
"20702115725","207021157","207",2
"20702115726","207021157","207",2
"20702115727","207021157","207",2
"20702115728","207021157","207",2
"20702115729","207021157","207",2
"20702115730","207021157","207",2
"20702115731","207021157","207",2
"20702115732","207021157","207",2
"20702115733","207021157","207",2
"20702115734","207021157","207",2
"20702115735","207021157","207",2
"20702115736","207021157","207",2
"20702115737","207021157","207",2
"20702115738","207021157","207",2
"20702115739","207021157","207",2
"20702115740","207021157","207",2
"20702115741","207021157","207",2
"20702115742","207021157","207",2
"20702115745","207021157","207",2
"20702115746","207021157","207",2
"20702115747","207021157","207",2
"20702115748","207021157","207",2
"20702115749","207021157","207",2
"20702115750","207021157","207",2
"20702115751","207021157","207",2
"20702115752","207021157","207",2
"20702115753","207021157","207",2
"20702115754","207021157","207",2
"20702115755","207021157","207",2
"20702115756","207021157","207",2
"20702115757","207021157","207",2
"20702115758","207021157","207",2
"20702115901","207021159","207",2
"20702115902","207021159","207",2
"20702115903","207021159","207",2
"20702115904","207021159","207",2
"20702115905","207021159","207",2
"20702115906","207021159","207",2
"20702115907","207021159","207",2
"20702115908","207021159","207",2
"20702115909","207021159","207",2
"20702115910","207021159","207",2
"20702115911","207021159","207",2
"20702115912","207021159","207",2
"20702115913","207021159","207",2
"20702115914","207021159","207",2
"20702115915","207021159","207",2
"20702115916","207021159","207",2
"20702115917","207021159","207",2
"20702115918","207021159","207",2
"20702115919","207021159","207",2
"20702115920","207021159","207",2
"20702115921","207021159","207",2
"20702115922","207021159","207",2
"20702115923","207021159","207",2
"20702115924","207021159","207",2
"20702115925","207021159","207",2
"20702115926","207021159","207",2
"20702115927","207021159","207",2
"20702115928","207021159","207",2
"20702115929","207021159","207",2
"20702115930","207021159","207",2
"20702115931","207021159","207",2
"20702115932","207021159","207",2
"20702115933","207021159","207",2
"20702115934","207021159","207",2
"20702115935","207021159","207",2
"20702115936","207021159","207",2
"20702115937","207021159","207",2
"20702115938","207021159","207",2
"20702115939","207021159","207",2
"20702115940","207021159","207",2
"20702115941","207021159","207",2
"20702115942","207021159","207",2
"20702115943","207021159","207",2
"20702115944","207021159","207",2
"20702116001","207021160","207",2
"20702116002","207021160","207",2
"20702116003","207021160","207",2
"20702116004","207021160","207",2
"20702116005","207021160","207",2
"20702116006","207021160","207",2
"20702116007","207021160","207",2
"20702116008","207021160","207",2
"20702116009","207021160","207",2
"20702116010","207021160","207",2
"20702116011","207021160","207",2
"20702116012","207021160","207",2
"20702116013","207021160","207",2
"20702116014","207021160","207",2
"20702116015","207021160","207",2
"20702116016","207021160","207",2
"20702116017","207021160","207",2
"20702116018","207021160","207",2
"20702116019","207021160","207",2
"20702116020","207021160","207",2
"20702116021","207021160","207",2
"20702116022","207021160","207",2
"20702116023","207021160","207",2
"20702116024","207021160","207",2
"20702116025","207021160","207",2
"20702116026","207021160","207",2
"20702116027","207021160","207",2
"20702116028","207021160","207",2
"20702116029","207021160","207",2
"20702116030","207021160","207",2
"20702116031","207021160","207",2
"20702116032","207021160","207",2
"20702116033","207021160","207",2
"20702142401","207021424","207",2
"20702142402","207021424","207",2
"20702142403","207021424","207",2
"20702142404","207021424","207",2
"20702142405","207021424","207",2
"20702142406","207021424","207",2
"20702142407","207021424","207",2
"20702142408","207021424","207",2
"20702142409","207021424","207",2
"20702142410","207021424","207",2
"20702142411","207021424","207",2
"20702142412","207021424","207",2
"20702142414","207021424","207",2
"20702142415","207021424","207",2
"20702142416","207021424","207",2
"20702142417","207021424","207",2
"20702142418","207021424","207",2
"20702142419","207021424","207",2
"20702142420","207021424","207",2
"20702142422","207021424","207",2
"20702142423","207021424","207",2
"20702142424","207021424","207",2
"20702142425","207021424","207",2
"20702142426","207021424","207",2
"20702142427","207021424","207",2
"20702142428","207021424","207",2
"20702142429","207021424","207",2
"20702142430","207021424","207",2
"20702142431","207021424","207",2
"20702142432","207021424","207",2
"20702142433","207021424","207",2
"20702142434","207021424","207",2
"20702142435","207021424","207",2
"20702142436","207021424","207",2
"20702142437","207021424","207",2
"20702142438","207021424","207",2
"20702142501","207021425","207",2
"20702142502","207021425","207",2
"20702142503","207021425","207",2
"20702142504","207021425","207",2
"20702142505","207021425","207",2
"20702142506","207021425","207",2
"20702142507","207021425","207",2
"20702142508","207021425","207",2
"20702142509","207021425","207",2
"20702142510","207021425","207",2
"20702142511","207021425","207",2
"20702142512","207021425","207",2
"20702142513","207021425","207",2
"20702142514","207021425","207",2
"20702142515","207021425","207",2
"20702142516","207021425","207",2
"20702142517","207021425","207",2
"20702142518","207021425","207",2
"20702142519","207021425","207",2
"20702142520","207021425","207",2
"20702142521","207021425","207",2
"20702142522","207021425","207",2
"20702142523","207021425","207",2
"20702142524","207021425","207",2
"20702142525","207021425","207",2
"20702142526","207021425","207",2
"20702142527","207021425","207",2
"20702142528","207021425","207",2
"20702142529","207021425","207",2
"20702142530","207021425","207",2
"20702142531","207021425","207",2
"20702142532","207021425","207",2
"20702142533","207021425","207",2
"20702142534","207021425","207",2
"20702142535","207021425","207",2
"20703116101","207031161","207",2
"20703116102","207031161","207",2
"20703116103","207031161","207",2
"20703116104","207031161","207",2
"20703116105","207031161","207",2
"20703116106","207031161","207",2
"20703116107","207031161","207",2
"20703116108","207031161","207",2
"20703116109","207031161","207",2
"20703116110","207031161","207",2
"20703116111","207031161","207",2
"20703116112","207031161","207",2
"20703116113","207031161","207",2
"20703116114","207031161","207",2
"20703116115","207031161","207",2
"20703116116","207031161","207",2
"20703116117","207031161","207",2
"20703116118","207031161","207",2
"20703116119","207031161","207",2
"20703116120","207031161","207",2
"20703116121","207031161","207",2
"20703116122","207031161","207",2
"20703116123","207031161","207",2
"20703116124","207031161","207",2
"20703116125","207031161","207",2
"20703116126","207031161","207",2
"20703116127","207031161","207",2
"20703116128","207031161","207",2
"20703116129","207031161","207",2
"20703116130","207031161","207",2
"20703116131","207031161","207",2
"20703116132","207031161","207",2
"20703116133","207031161","207",2
"20703116134","207031161","207",2
"20703116135","207031161","207",2
"20703116136","207031161","207",2
"20703116139","207031161","207",2
"20703116140","207031161","207",2
"20703116141","207031161","207",2
"20703116142","207031161","207",2
"20703116143","207031161","207",2
"20703116144","207031161","207",2
"20703116145","207031161","207",2
"20703116146","207031161","207",2
"20703116147","207031161","207",2
"20703116148","207031161","207",2
"20703116149","207031161","207",2
"20703116150","207031161","207",2
"20703116201","207031162","207",2
"20703116202","207031162","207",2
"20703116203","207031162","207",2
"20703116204","207031162","207",2
"20703116205","207031162","207",2
"20703116206","207031162","207",2
"20703116207","207031162","207",2
"20703116208","207031162","207",2
"20703116209","207031162","207",2
"20703116210","207031162","207",2
"20703116211","207031162","207",2
"20703116212","207031162","207",2
"20703116213","207031162","207",2
"20703116214","207031162","207",2
"20703116215","207031162","207",2
"20703116216","207031162","207",2
"20703116217","207031162","207",2
"20703116218","207031162","207",2
"20703116219","207031162","207",2
"20703116220","207031162","207",2
"20703116221","207031162","207",2
"20703116222","207031162","207",2
"20703116223","207031162","207",2
"20703116224","207031162","207",2
"20703116225","207031162","207",2
"20703116301","207031163","207",2
"20703116302","207031163","207",2
"20703116303","207031163","207",2
"20703116304","207031163","207",2
"20703116305","207031163","207",2
"20703116306","207031163","207",2
"20703116307","207031163","207",2
"20703116308","207031163","207",2
"20703116309","207031163","207",2
"20703116310","207031163","207",2
"20703116311","207031163","207",2
"20703116312","207031163","207",2
"20703116313","207031163","207",2
"20703116314","207031163","207",2
"20703116316","207031163","207",2
"20703116318","207031163","207",2
"20703116319","207031163","207",2
"20703116320","207031163","207",2
"20703116321","207031163","207",2
"20703116322","207031163","207",2
"20703116323","207031163","207",2
"20703116324","207031163","207",2
"20703116325","207031163","207",2
"20703116326","207031163","207",2
"20703116327","207031163","207",2
"20703116328","207031163","207",2
"20703116329","207031163","207",2
"20703116331","207031163","207",2
"20703116332","207031163","207",2
"20703116333","207031163","207",2
"20703116334","207031163","207",2
"20703116335","207031163","207",2
"20703116336","207031163","207",2
"20703116337","207031163","207",2
"20703116339","207031163","207",2
"20703116340","207031163","207",2
"20703116341","207031163","207",2
"20703116345","207031163","207",2
"20703116346","207031163","207",2
"20703116347","207031163","207",2
"20703116348","207031163","207",2
"20703116349","207031163","207",2
"20703116350","207031163","207",2
"20703116351","207031163","207",2
"20703116352","207031163","207",2
"20703116353","207031163","207",2
"20703116354","207031163","207",2
"20703116355","207031163","207",2
"20703116356","207031163","207",2
"20703116357","207031163","207",2
"20703116358","207031163","207",2
"20703116401","207031164","207",2
"20703116402","207031164","207",2
"20703116403","207031164","207",2
"20703116404","207031164","207",2
"20703116405","207031164","207",2
"20703116406","207031164","207",2
"20703116407","207031164","207",2
"20703116408","207031164","207",2
"20703116409","207031164","207",2
"20703116410","207031164","207",2
"20703116411","207031164","207",2
"20703116412","207031164","207",2
"20703116413","207031164","207",2
"20703116414","207031164","207",2
"20703116415","207031164","207",2
"20703116416","207031164","207",2
"20703116417","207031164","207",2
"20703116418","207031164","207",2
"20703116419","207031164","207",2
"20703116420","207031164","207",2
"20703116421","207031164","207",2
"20703116422","207031164","207",2
"20703116423","207031164","207",2
"20703116424","207031164","207",2
"20703116425","207031164","207",2
"20703116426","207031164","207",2
"20703116427","207031164","207",2
"20703116428","207031164","207",2
"20703116429","207031164","207",2
"20703116430","207031164","207",2
"20703116431","207031164","207",2
"20703116432","207031164","207",2
"20703116433","207031164","207",2
"20703116434","207031164","207",2
"20703116435","207031164","207",2
"20703116436","207031164","207",2
"20703116437","207031164","207",2
"20703116501","207031165","207",2
"20703116502","207031165","207",2
"20703116503","207031165","207",2
"20703116504","207031165","207",2
"20703116505","207031165","207",2
"20703116506","207031165","207",2
"20703116507","207031165","207",2
"20703116508","207031165","207",2
"20703116509","207031165","207",2
"20703116510","207031165","207",2
"20703116511","207031165","207",2
"20703116512","207031165","207",2
"20703116513","207031165","207",2
"20703116514","207031165","207",2
"20703116515","207031165","207",2
"20703116516","207031165","207",2
"20703116517","207031165","207",2
"20703116518","207031165","207",2
"20703116520","207031165","207",2
"20703116521","207031165","207",2
"20703116522","207031165","207",2
"20703116523","207031165","207",2
"20703116524","207031165","207",2
"20703116525","207031165","207",2
"20703116526","207031165","207",2
"20703116527","207031165","207",2
"20703116528","207031165","207",2
"20703116529","207031165","207",2
"20703116601","207031166","207",2
"20703116602","207031166","207",2
"20703116603","207031166","207",2
"20703116604","207031166","207",2
"20703116605","207031166","207",2
"20703116606","207031166","207",2
"20703116607","207031166","207",2
"20703116608","207031166","207",2
"20703116609","207031166","207",2
"20703116610","207031166","207",2
"20703116611","207031166","207",2
"20703116612","207031166","207",2
"20703116613","207031166","207",2
"20703116614","207031166","207",2
"20703116615","207031166","207",2
"20703116616","207031166","207",2
"20703116617","207031166","207",2
"20703116618","207031166","207",2
"20703116619","207031166","207",2
"20703116620","207031166","207",2
"20703116621","207031166","207",2
"20703116622","207031166","207",2
"20703116623","207031166","207",2
"20703116624","207031166","207",2
"20703116625","207031166","207",2
"20703116626","207031166","207",2
"20703116627","207031166","207",2
"20703116701","207031167","207",2
"20703116702","207031167","207",2
"20703116703","207031167","207",2
"20703116704","207031167","207",2
"20703116705","207031167","207",2
"20703116706","207031167","207",2
"20703116707","207031167","207",2
"20703116708","207031167","207",2
"20703116709","207031167","207",2
"20703116710","207031167","207",2
"20703116711","207031167","207",2
"20703116712","207031167","207",2
"20703116713","207031167","207",2
"20703116714","207031167","207",2
"20703116715","207031167","207",2
"20703116716","207031167","207",2
"20703116717","207031167","207",2
"20703116718","207031167","207",2
"20703116719","207031167","207",2
"20703116720","207031167","207",2
"20703116721","207031167","207",2
"20703116722","207031167","207",2
"20703116723","207031167","207",2
"20801116801","208011168","208",2
"20801116802","208011168","208",2
"20801116803","208011168","208",2
"20801116804","208011168","208",2
"20801116805","208011168","208",2
"20801116806","208011168","208",2
"20801116807","208011168","208",2
"20801116808","208011168","208",2
"20801116809","208011168","208",2
"20801116810","208011168","208",2
"20801116811","208011168","208",2
"20801116812","208011168","208",2
"20801116813","208011168","208",2
"20801116814","208011168","208",2
"20801116815","208011168","208",2
"20801116816","208011168","208",2
"20801116817","208011168","208",2
"20801116818","208011168","208",2
"20801116819","208011168","208",2
"20801116820","208011168","208",2
"20801116821","208011168","208",2
"20801116822","208011168","208",2
"20801116823","208011168","208",2
"20801116824","208011168","208",2
"20801116825","208011168","208",2
"20801116826","208011168","208",2
"20801116827","208011168","208",2
"20801116828","208011168","208",2
"20801116829","208011168","208",2
"20801116830","208011168","208",2
"20801116831","208011168","208",2
"20801116832","208011168","208",2
"20801116901","208011169","208",2
"20801116902","208011169","208",2
"20801116903","208011169","208",2
"20801116904","208011169","208",2
"20801116905","208011169","208",2
"20801116906","208011169","208",2
"20801116907","208011169","208",2
"20801116908","208011169","208",2
"20801116909","208011169","208",2
"20801116911","208011169","208",2
"20801116912","208011169","208",2
"20801116913","208011169","208",2
"20801116914","208011169","208",2
"20801116915","208011169","208",2
"20801116916","208011169","208",2
"20801116917","208011169","208",2
"20801116918","208011169","208",2
"20801116919","208011169","208",2
"20801116920","208011169","208",2
"20801116921","208011169","208",2
"20801116922","208011169","208",2
"20801116923","208011169","208",2
"20801116924","208011169","208",2
"20801116925","208011169","208",2
"20801116926","208011169","208",2
"20801116927","208011169","208",2
"20801116928","208011169","208",2
"20801116929","208011169","208",2
"20801116930","208011169","208",2
"20801116931","208011169","208",2
"20801116932","208011169","208",2
"20801116933","208011169","208",2
"20801116934","208011169","208",2
"20801116935","208011169","208",2
"20801116936","208011169","208",2
"20801116937","208011169","208",2
"20801116939","208011169","208",2
"20801116940","208011169","208",2
"20801116941","208011169","208",2
"20801116942","208011169","208",2
"20801116943","208011169","208",2
"20801116944","208011169","208",2
"20801116945","208011169","208",2
"20801116946","208011169","208",2
"20801116947","208011169","208",2
"20801116948","208011169","208",2
"20801116949","208011169","208",2
"20801116950","208011169","208",2
"20801116951","208011169","208",2
"20801116952","208011169","208",2
"20801116953","208011169","208",2
"20801116954","208011169","208",2
"20801116955","208011169","208",2
"20801116956","208011169","208",2
"20801116957","208011169","208",2
"20801117001","208011170","208",2
"20801117002","208011170","208",2
"20801117003","208011170","208",2
"20801117004","208011170","208",2
"20801117005","208011170","208",2
"20801117006","208011170","208",2
"20801117007","208011170","208",2
"20801117008","208011170","208",2
"20801117009","208011170","208",2
"20801117010","208011170","208",2
"20801117011","208011170","208",2
"20801117012","208011170","208",2
"20801117013","208011170","208",2
"20801117014","208011170","208",2
"20801117015","208011170","208",2
"20801117016","208011170","208",2
"20801117017","208011170","208",2
"20801117018","208011170","208",2
"20801117019","208011170","208",2
"20801117020","208011170","208",2
"20801117021","208011170","208",2
"20801117022","208011170","208",2
"20801117023","208011170","208",2
"20801117024","208011170","208",2
"20801117025","208011170","208",2
"20801117026","208011170","208",2
"20801117027","208011170","208",2
"20801117028","208011170","208",2
"20801117029","208011170","208",2
"20801117030","208011170","208",2
"20801117031","208011170","208",2
"20801117032","208011170","208",2
"20801117033","208011170","208",2
"20801117034","208011170","208",2
"20801117035","208011170","208",2
"20801117036","208011170","208",2
"20801117037","208011170","208",2
"20801117038","208011170","208",2
"20801117101","208011171","208",2
"20801117102","208011171","208",2
"20801117103","208011171","208",2
"20801117104","208011171","208",2
"20801117105","208011171","208",2
"20801117106","208011171","208",2
